playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
wolfji01,1885,1,LS2,AA,0,0,1,0,0,0,0,3,1,1,0,0,1,,9.0,,0.0,0.0,0,5.0,0.0,2,,,
hudsoti01,2000,1,OAK,AL,20,6,32,32,2,2,0,607,169,93,24,82,169,0.0,4.0,5.0,7.0,7.0,0,847.0,0.0,100,,,
kneppbo01,1985,1,HOU,NL,15,13,37,37,4,0,0,723,253,95,21,54,131,0.0,3.0,5.0,4.0,3.0,0,1016.0,0.0,119,,,
bruskji01,1998,1,LAN,NL,3,0,35,0,0,0,1,132,47,17,2,19,31,,3.0,1.0,3.0,3.0,0,195.0,10.0,18,,,
loftufr01,1926,1,WS1,AL,0,0,1,0,0,0,0,3,3,1,0,2,0,0.0,9.0,,0.0,0.0,0,7.0,0.0,2,,,
wynnea01,1955,1,CLE,AL,17,11,32,31,16,6,0,690,207,72,19,80,122,0.0,2.0,3.0,3.0,3.0,0,964.0,1.0,86,,,
ulricdu01,1926,1,PHI,NL,8,13,45,17,8,1,1,443,178,67,9,37,52,0.0,4.0,,2.0,1.0,1,637.0,11.0,85,,,
campbji03,1990,1,KCA,AL,1,0,2,2,0,0,0,29,15,9,1,1,2,0.0,8.0,0.0,0.0,0.0,0,44.0,0.0,9,,,
kreutfr01,1963,1,CHA,AL,1,0,1,1,0,0,0,15,3,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0,17.0,0.0,1,,,
hasslan01,1979,2,NYN,NL,4,5,29,8,1,0,4,241,74,33,5,42,53,0.0,3.0,8.0,7.0,0.0,2,343.0,11.0,35,,,
flanami01,1976,1,BAL,AL,3,5,20,10,4,0,0,255,83,39,7,33,56,0.0,4.0,0.0,2.0,0.0,1,358.0,7.0,41,,,
myersmi01,1998,1,MIL,NL,2,2,70,0,0,0,1,150,44,15,5,22,40,,2.0,1.0,2.0,6.0,1,211.0,14.0,19,,,
loughla01,1967,1,PHI,NL,0,0,3,0,0,0,0,16,9,9,1,4,5,0.0,15.0,1.0,0.0,0.0,0,28.0,0.0,9,,,
bahnsst01,1982,2,PHI,NL,0,0,8,0,0,0,0,40,8,2,0,3,9,0.0,1.0,1.0,0.0,0.0,0,48.0,0.0,2,,,
marquja01,2010,1,WAS,NL,2,9,13,13,0,0,0,176,76,43,9,24,31,,6.0,0.0,1.0,8.0,1,276.0,0.0,47,,,
keefege01,1890,1,BFP,PL,6,16,25,22,22,0,0,588,280,142,11,138,55,9.0,6.0,,17.0,0.0,0,1004.0,3.0,229,,,
mercewi01,1899,1,WAS,NL,7,14,23,21,21,0,0,558,234,95,2,53,28,0.0,4.0,,2.0,6.0,0,0.0,1.0,128,,,
torrepa01,1975,1,ATL,NL,0,1,6,0,0,0,0,20,7,1,0,3,5,0.0,1.0,0.0,0.0,0.0,0,31.0,3.0,2,,,
mahaflo01,1898,1,LS3,NL,0,1,1,1,1,0,0,27,10,3,0,5,1,0.0,3.0,,1.0,0.0,0,40.0,0.0,9,,,
pricejo02,1988,1,SFN,NL,1,6,38,3,0,0,4,185,59,27,5,27,49,0.0,3.0,6.0,1.0,1.0,3,269.0,14.0,33,,,
cordech01,2007,1,WAS,NL,3,3,76,0,0,0,37,225,75,28,8,29,62,,3.0,3.0,5.0,0.0,1,321.0,59.0,31,,,
baileki01,1895,1,CIN,NL,1,0,1,1,1,0,0,24,13,5,0,0,0,0.0,5.0,,1.0,0.0,0,0.0,0.0,8,,,
edmonbo01,1906,1,WS1,AL,0,1,2,1,1,0,0,30,10,5,0,2,0,0.0,4.0,,1.0,0.0,0,0.0,1.0,8,,,
chapida01,1992,1,PHI,NL,0,0,1,0,0,0,0,6,2,2,1,0,1,0.0,9.0,0.0,1.0,0.0,0,8.0,0.0,2,,,
wiseri01,1970,1,PHI,NL,13,14,35,34,5,1,0,661,253,102,15,65,113,0.0,4.0,7.0,3.0,3.0,1,962.0,0.0,115,,,
rasmude01,1990,1,SDN,NL,11,15,32,32,3,1,0,563,217,94,28,62,86,0.0,4.0,4.0,9.0,3.0,1,825.0,0.0,110,,,
serafda01,2000,2,PIT,NL,2,5,11,11,0,0,0,187,70,34,9,26,32,0.0,4.0,1.0,2.0,4.0,0,280.0,0.0,35,,,
garlawa01,1973,1,BAL,AL,0,1,4,1,0,0,0,48,14,7,1,7,10,0.0,3.0,0.0,0.0,0.0,0,68.0,2.0,8,,,
blylebe01,1977,1,TEX,AL,14,12,30,30,15,5,0,704,181,71,20,69,182,0.0,2.0,1.0,8.0,7.0,0,935.0,0.0,81,,,
herrmma01,1918,1,BRO,NL,0,0,1,0,0,0,0,3,0,0,0,1,0,0.0,0.0,,0.0,0.0,0,4.0,1.0,0,,,
durhajo01,1902,1,CHA,AL,1,1,3,3,3,0,0,60,21,13,0,16,3,0.0,5.0,,2.0,0.0,0,94.0,0.0,15,,,
woodeha01,1963,1,HOU,NL,11,9,55,0,0,0,10,342,75,25,3,42,94,0.0,1.0,6.0,8.0,6.0,1,466.0,39.0,29,,,
belinst01,1996,1,BOS,AL,2,1,31,0,0,0,2,86,31,21,3,20,18,0.0,6.0,1.0,2.0,4.0,0,139.0,10.0,22,,,
aldresc01,1998,1,TBA,AL,0,0,48,0,0,0,0,94,33,13,1,12,21,,3.0,3.0,2.0,2.0,0,135.0,8.0,13,,,
gladdfr01,1970,1,HOU,NL,7,4,63,0,0,0,18,213,84,32,4,24,46,0.0,4.0,8.0,7.0,3.0,0,324.0,44.0,39,,,
johnswa01,1920,1,WS1,AL,8,10,21,15,12,4,3,431,135,50,5,27,78,0.0,3.0,,5.0,5.0,1,594.0,6.0,68,,,
bazaryo01,2007,1,DET,AL,2,1,11,2,0,0,0,71,19,6,2,5,15,,2.0,0.0,1.0,3.0,0,96.0,6.0,7,,,
keenvi01,1924,1,CHN,NL,15,14,40,28,15,0,3,704,242,99,17,80,75,0.0,3.0,,4.0,4.0,1,995.0,8.0,112,,,
willial03,1982,1,MIN,AL,9,7,26,26,3,0,0,461,166,72,18,55,61,0.0,4.0,5.0,6.0,0.0,2,666.0,0.0,74,,,
karsast01,1999,1,CLE,AL,10,2,50,3,0,0,1,236,71,26,6,30,68,0.0,2.0,3.0,5.0,2.0,0,324.0,13.0,29,,,
browncu03,1986,1,MON,NL,0,1,6,0,0,0,0,36,15,4,0,2,4,0.0,3.0,2.0,0.0,0.0,0,53.0,2.0,6,,,
wittge01,1962,2,HOU,NL,0,2,8,2,0,0,0,46,20,12,2,9,10,0.0,7.0,0.0,0.0,1.0,0,73.0,2.0,14,,,
naborja01,1917,1,PHA,AL,0,0,2,0,0,0,0,9,2,1,0,1,2,0.0,3.0,,1.0,0.0,0,11.0,1.0,1,,,
dixonst01,1993,1,SLN,NL,0,0,4,0,0,0,0,8,7,10,1,5,2,0.0,33.0,0.0,0.0,0.0,0,20.0,0.0,10,,,
blackew01,1955,1,KC1,AL,0,1,2,0,0,0,0,12,3,3,1,5,2,0.0,6.0,0.0,0.0,1.0,0,18.0,2.0,3,,,
mcclubo01,1977,1,ML4,AL,2,1,68,0,0,0,6,214,64,20,2,34,57,0.0,2.0,5.0,1.0,1.0,2,302.0,31.0,25,,,
griffmi02,1981,1,NYA,AL,0,0,2,0,0,0,0,13,5,1,0,0,4,0.0,2.0,0.0,0.0,0.0,0,18.0,1.0,1,,,
constji01,1963,1,SFN,NL,0,0,4,0,0,0,0,7,3,1,0,1,1,0.0,3.0,0.0,1.0,0.0,0,11.0,0.0,1,,,
hayneji01,2001,1,MIL,NL,8,17,31,29,0,0,0,518,182,93,20,78,112,,4.0,17.0,8.0,4.0,0,756.0,0.0,98,,,
zettlge01,1875,2,PH2,,12,8,21,21,20,1,0,541,208,48,0,10,10,,2.0,,,,0,,,121,,,
mccarto03,1985,1,BOS,AL,0,0,3,0,0,0,0,15,7,6,1,4,2,0.0,10.0,0.0,1.0,0.0,0,25.0,2.0,6,,,
wolffro01,1941,1,PHA,AL,0,2,2,2,2,0,0,51,15,6,0,4,2,0.0,3.0,,0.0,0.0,0,69.0,0.0,6,,,
burdele01,1954,1,ML1,NL,15,14,38,32,13,4,0,714,224,73,17,62,79,0.0,2.0,,1.0,4.0,0,974.0,3.0,87,,,
dettoto01,1973,1,PIT,NL,0,1,12,1,0,0,0,68,33,15,1,14,13,0.0,5.0,4.0,0.0,3.0,0,115.0,4.0,19,,,
ashbyan01,2001,1,LAN,NL,2,0,2,2,0,0,0,35,14,5,2,1,7,,3.0,0.0,0.0,0.0,0,49.0,0.0,5,,,
nippedu01,2009,1,TEX,AL,5,3,20,10,0,0,0,209,64,30,7,29,54,,3.0,0.0,2.0,4.0,0,300.0,3.0,31,,,
terryra01,1962,1,NYA,AL,23,12,43,39,14,3,2,896,257,106,40,57,176,0.0,3.0,1.0,2.0,3.0,0,1191.0,2.0,123,,,
titcoca01,1886,1,PHI,NL,0,5,5,5,5,0,0,123,43,17,1,24,24,0.0,3.0,,5.0,0.0,0,200.0,0.0,45,,,
newhoha01,1946,1,DET,AL,26,9,37,34,29,6,1,878,215,63,10,98,275,0.0,1.0,,8.0,1.0,0,1176.0,2.0,77,,,
slocuhe01,2000,1,SLN,NL,2,3,43,0,0,0,1,149,50,30,9,24,34,0.0,5.0,1.0,1.0,1.0,1,218.0,11.0,32,,,
vaughhi01,1912,1,NYA,AL,2,8,15,10,5,1,0,189,66,36,1,37,46,0.0,5.0,,3.0,1.0,0,288.0,3.0,48,,,
wilsopa02,2001,1,TBA,AL,8,9,37,24,0,0,0,454,165,82,21,52,119,,4.0,2.0,7.0,13.0,0,674.0,6.0,94,,,
aguilri01,1999,2,CHN,NL,6,3,44,0,0,0,8,139,44,19,6,10,32,0.0,3.0,1.0,3.0,2.0,0,191.0,25.0,22,,,
emmersl01,1945,1,NY1,NL,4,4,31,7,1,0,0,300,111,54,8,33,27,0.0,4.0,,0.0,1.0,1,442.0,11.0,55,,,
adamsba01,1923,1,PIT,NL,13,7,26,22,11,0,1,476,196,78,8,25,38,0.0,4.0,,1.0,1.0,0,676.0,2.0,83,,,
pattejo02,2007,1,WAS,NL,1,5,7,7,0,0,0,94,39,26,5,22,15,,7.0,1.0,4.0,0.0,0,152.0,0.0,26,,,
newlima01,1941,1,SLA,AL,0,2,14,0,0,0,1,83,43,20,4,12,10,0.0,6.0,,2.0,0.0,0,135.0,9.0,24,,,
carpech01,1998,1,TOR,AL,12,7,33,24,1,1,0,525,177,85,18,61,136,,4.0,1.0,5.0,5.0,0,742.0,4.0,97,,,
schoomi01,1988,1,SEA,AL,5,8,40,0,0,0,15,145,45,19,4,24,54,0.0,3.0,4.0,4.0,1.0,1,214.0,33.0,21,,,
mitchjo02,1990,1,BAL,AL,6,6,24,17,0,0,0,343,133,59,7,48,43,0.0,4.0,3.0,3.0,3.0,0,509.0,2.0,63,,,
gurala01,1979,1,KCA,AL,13,12,39,33,7,1,0,701,226,116,29,73,85,0.0,4.0,4.0,5.0,7.0,1,991.0,1.0,137,,,
nyeri01,1970,2,MON,NL,3,2,8,6,2,0,0,139,47,21,3,20,21,0.0,4.0,3.0,0.0,0.0,0,203.0,0.0,23,,,
nayloro01,1923,1,PHA,AL,12,7,26,20,9,2,0,429,149,55,5,59,27,0.0,3.0,,4.0,0.0,0,623.0,2.0,68,,,
wadebe01,1948,1,CHN,NL,0,1,2,0,0,0,0,15,4,4,0,4,1,0.0,7.0,,0.0,0.0,0,23.0,0.0,4,,,
jamesbi01,1918,1,DET,AL,6,11,19,18,8,1,0,366,127,51,3,68,42,0.0,3.0,,2.0,5.0,0,546.0,1.0,68,,,
lefebbi01,1939,1,BOS,AL,1,1,5,3,0,0,0,79,35,17,2,14,8,0.0,5.0,,0.0,0.0,0,122.0,2.0,17,,,
dykhora01,1998,1,BAL,AL,0,0,1,0,0,0,0,3,2,2,0,1,1,,18.0,0.0,0.0,0.0,0,6.0,1.0,2,,,
klimkro01,1972,1,NYA,AL,0,3,16,2,0,0,1,94,32,14,3,15,11,0.0,4.0,7.0,1.0,1.0,0,137.0,3.0,15,,,
nahemsa01,1938,1,BRO,NL,1,0,1,1,1,0,0,27,6,3,0,4,2,0.0,3.0,,0.0,0.0,0,35.0,0.0,3,,,
aquingr01,2004,1,ARI,NL,0,2,34,0,0,0,16,106,24,12,4,17,26,0.0,3.0,2.0,4.0,2.0,0,147.0,26.0,15,,,
dunlafr01,1884,1,SLU,UA,0,0,1,0,0,0,1,2,2,1,0,0,1,,13.0,,0.0,,0,,1.0,1,,,
santijo02,1963,1,KC1,AL,1,0,4,0,0,0,0,21,8,7,4,2,6,0.0,9.0,0.0,0.0,0.0,1,31.0,2.0,7,,,
fussech01,1999,1,KCA,AL,0,5,17,8,0,0,2,168,72,46,9,36,37,0.0,7.0,3.0,6.0,5.0,0,265.0,3.0,51,,,
marquru01,1923,1,BSN,NL,11,14,38,29,11,3,0,717,265,99,10,65,78,0.0,3.0,,1.0,2.0,0,1015.0,6.0,127,,,
hehlja01,1918,1,BRO,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,,0.0,1.0,0,4.0,1.0,0,,,
moyerja01,1996,1,BOS,AL,7,1,23,10,0,0,0,270,111,45,14,27,50,0.0,4.0,2.0,2.0,1.0,1,405.0,1.0,50,,,
pughti01,1996,2,KCA,AL,0,1,19,1,0,0,0,109,42,22,9,12,27,0.0,5.0,1.0,2.0,2.0,0,164.0,8.0,24,,,
kenneve01,1939,2,SLA,AL,9,17,33,27,12,1,0,575,229,122,18,115,55,0.0,5.0,,3.0,1.0,0,906.0,5.0,130,,,
baeched01,1926,1,PHI,NL,2,0,28,1,1,0,0,168,73,38,4,28,14,0.0,6.0,,1.0,1.0,0,270.0,12.0,43,,,
blaylbo01,1956,1,SLN,NL,1,6,14,6,0,0,0,123,45,29,7,24,39,0.0,6.0,1.0,0.0,0.0,0,189.0,3.0,32,,,
wyckowe01,1916,1,PHA,AL,0,1,7,2,1,0,0,64,20,13,1,20,4,0.0,5.0,,2.0,1.0,0,102.0,4.0,16,,,
rogerst01,1985,1,MON,NL,2,4,8,7,1,0,0,114,51,24,1,20,18,0.0,5.0,1.0,0.0,0.0,1,179.0,1.0,25,,,
desseel01,2010,1,NYN,NL,4,2,53,0,0,0,0,141,41,12,4,16,16,,2.0,6.0,0.0,3.0,0,194.0,6.0,14,,,
mcbrima01,2006,1,ATL,NL,4,1,71,0,0,0,1,170,53,23,2,32,46,,3.0,4.0,3.0,1.0,0,249.0,13.0,28,,,
clancji01,1991,2,ATL,NL,3,2,24,0,0,0,3,104,36,22,3,14,17,0.0,5.0,1.0,5.0,1.0,0,153.0,9.0,23,,,
scanldo01,1911,1,BRO,NL,3,10,22,15,3,0,1,341,101,46,2,69,45,0.0,3.0,,0.0,6.0,0,470.0,3.0,67,,,
wolfra02,2006,1,PHI,NL,4,0,12,12,0,0,0,170,63,35,13,33,44,,5.0,2.0,2.0,2.0,0,261.0,0.0,37,,,
lillide01,1996,1,CIN,NL,0,0,5,0,0,0,0,11,5,3,1,0,1,0.0,7.0,0.0,0.0,0.0,0,15.0,3.0,3,,,
beenefr01,1970,1,BAL,AL,0,0,4,0,0,0,0,18,8,4,1,5,4,0.0,6.0,4.0,0.0,0.0,0,31.0,1.0,5,,,
donovbi01,1907,1,DET,AL,25,4,32,28,27,3,1,813,222,66,3,82,123,0.0,2.0,,2.0,8.0,0,1103.0,4.0,96,,,
washbra01,1968,1,SLN,NL,14,8,31,30,8,4,0,645,191,54,9,47,124,0.0,2.0,7.0,3.0,1.0,0,861.0,1.0,67,,,
spadebo01,1909,1,CIN,NL,5,5,14,13,8,0,0,294,91,31,0,39,31,0.0,2.0,,2.0,4.0,0,408.0,0.0,38,,,
bondto01,1880,1,BSN,NL,26,29,63,57,49,3,0,1479,559,146,1,45,118,0.0,2.0,,24.0,,0,2082.0,6.0,298,,,
booneda02,1990,1,BAL,AL,0,0,4,1,0,0,0,29,12,3,1,3,2,0.0,2.0,0.0,1.0,1.0,0,43.0,0.0,3,,,
mcclubo01,1976,1,KCA,AL,0,0,8,0,0,0,0,12,3,4,0,8,3,0.0,9.0,0.0,0.0,0.0,0,22.0,0.0,4,,,
shockur01,1922,1,SLA,AL,24,17,48,38,29,2,3,1044,365,115,22,57,149,0.0,2.0,,2.0,4.0,2,1441.0,8.0,141,,,
welshch01,1982,1,SDN,NL,8,8,28,20,3,1,0,418,146,76,16,63,48,0.0,4.0,2.0,2.0,3.0,0,618.0,7.0,88,,,
holdsfr01,1977,1,BAL,AL,0,1,12,0,0,0,0,43,17,10,0,16,4,0.0,6.0,2.0,2.0,1.0,0,73.0,3.0,11,,,
murphro01,1988,1,CIN,NL,0,6,76,0,0,0,3,254,69,29,3,38,74,0.0,3.0,6.0,5.0,1.0,1,350.0,28.0,31,,,
craigro01,1961,1,LAN,NL,5,6,40,14,2,0,2,338,130,77,22,52,63,0.0,6.0,7.0,7.0,4.0,1,513.0,7.0,87,,,
maysal01,1888,1,BR3,AA,9,9,18,18,17,1,0,482,150,50,1,32,67,,2.0,,0.0,0.0,0,686.0,0.0,81,,,
bushda01,2010,1,MIL,NL,8,13,32,31,0,0,0,523,198,88,28,65,107,,4.0,6.0,1.0,4.0,1,781.0,0.0,108,,,
cassied01,1891,2,WS9,AA,2,4,7,5,5,0,0,159,73,33,4,35,14,,5.0,,0.0,0.0,0,0.0,2.0,63,,,
jonesdo01,1998,1,MIL,NL,3,4,46,0,0,0,12,162,65,31,15,11,43,,5.0,1.0,0.0,4.0,0,239.0,34.0,32,,,
bohanbr01,1992,1,TEX,AL,1,1,18,7,0,0,0,137,57,32,7,25,29,0.0,6.0,0.0,2.0,1.0,0,220.0,3.0,38,,,
mccormi03,1960,1,SFN,NL,15,12,40,34,15,4,3,759,228,76,15,65,154,0.0,2.0,12.0,12.0,1.0,0,1033.0,6.0,87,,,
terryad01,1897,1,CHN,NL,0,1,1,1,1,0,0,24,11,9,0,6,1,0.0,10.0,,0.0,2.0,0,0.0,0.0,10,,,
fellebo01,1938,1,CLE,AL,17,11,39,36,20,2,1,833,225,126,13,208,240,0.0,4.0,,5.0,7.0,1,1248.0,3.0,136,,,
feldmsc01,2008,1,TEX,AL,6,8,28,25,0,0,0,454,161,89,22,56,74,,5.0,2.0,4.0,10.0,2,651.0,2.0,103,,,
eilerda01,1965,2,NYN,NL,1,1,11,0,0,0,2,54,20,8,2,4,9,0.0,4.0,3.0,0.0,2.0,0,80.0,8.0,11,,,
clancji01,1977,1,TOR,AL,4,9,13,13,4,1,0,230,80,43,7,47,44,0.0,5.0,1.0,4.0,0.0,0,346.0,0.0,47,,,
bakelje01,1888,1,CL3,AA,25,33,61,61,60,4,0,1598,518,176,14,128,212,,2.0,,0.0,0.0,0,2195.0,0.0,321,,,
downske01,1991,1,SFN,NL,10,4,45,11,0,0,0,335,99,52,12,53,62,0.0,4.0,9.0,4.0,3.0,1,479.0,4.0,59,,,
newhoha01,1942,1,DET,AL,8,14,38,23,11,1,5,551,137,50,4,114,103,0.0,2.0,,2.0,2.0,0,789.0,14.0,73,,,
strombr01,1973,1,CLE,AL,2,10,27,18,2,0,0,369,134,63,18,47,91,0.0,4.0,4.0,13.0,3.0,0,540.0,2.0,73,,,
gardnma01,1992,1,MON,NL,12,10,33,30,0,0,0,539,179,87,15,60,132,0.0,4.0,2.0,2.0,9.0,0,778.0,1.0,91,,,
brobepe01,1978,1,OAK,AL,10,12,35,26,2,0,0,497,174,85,16,65,94,0.0,4.0,5.0,1.0,3.0,0,728.0,4.0,101,,,
bernead01,2005,1,ATL,NL,4,3,36,0,0,0,0,141,61,34,5,12,37,,6.0,3.0,1.0,4.0,0,216.0,12.0,35,,,
rhemfl01,1934,2,BSN,NL,8,8,25,20,5,1,0,458,164,61,5,38,56,0.0,3.0,,2.0,0.0,0,649.0,4.0,71,,,
freemha01,1921,1,PHA,AL,1,4,18,4,2,0,0,144,65,41,2,35,5,0.0,7.0,,3.0,5.0,0,235.0,9.0,50,,,
bacsimi02,2007,1,WAS,NL,5,8,29,20,0,0,0,354,141,67,26,29,45,,5.0,3.0,4.0,6.0,0,520.0,0.0,73,,,
montejo01,1977,1,SFN,NL,7,12,26,25,4,0,0,472,170,61,10,46,110,0.0,3.0,6.0,5.0,3.0,0,689.0,0.0,82,,,
smithed01,1885,1,PRO,NL,1,0,1,1,1,0,0,27,9,1,0,0,1,0.0,1.0,,2.0,0.0,0,33.0,0.0,3,,,
schoesc01,2004,1,CHA,AL,6,9,20,19,0,0,0,338,129,70,17,49,69,0.0,5.0,0.0,3.0,3.0,0,500.0,0.0,74,,,
calerki01,2003,1,SLN,NL,1,1,26,1,0,0,1,115,29,12,5,20,51,0.0,2.0,2.0,3.0,1.0,1,162.0,7.0,12,,,
parmero01,1934,1,NY1,NL,10,6,22,20,7,2,0,458,134,58,6,60,83,0.0,3.0,,5.0,6.0,0,640.0,1.0,59,,,
cookmi01,1989,1,MIN,AL,0,1,15,0,0,0,0,64,22,12,1,17,15,0.0,5.0,1.0,0.0,1.0,0,102.0,5.0,12,,,
morrima01,2001,1,SLN,NL,22,8,34,34,2,1,0,649,218,76,13,54,185,,3.0,3.0,5.0,13.0,1,909.0,0.0,86,,,
mclaujo01,1979,1,ATL,NL,5,3,37,0,0,0,5,207,54,19,3,34,40,0.0,2.0,4.0,0.0,1.0,0,285.0,13.0,23,,,
hernali01,1999,2,SFN,NL,3,3,10,10,0,0,0,191,66,31,6,21,47,0.0,4.0,2.0,0.0,0.0,1,274.0,0.0,32,,,
sommeru01,1927,1,BOS,AL,0,0,7,0,0,0,0,42,18,13,2,14,2,0.0,8.0,,1.0,0.0,0,69.0,5.0,15,,,
larkian01,1998,1,FLO,NL,3,8,17,14,0,0,0,224,101,80,12,55,43,,9.0,3.0,3.0,4.0,0,373.0,0.0,87,,,
roberbe01,1982,1,HOU,NL,1,2,22,0,0,0,3,77,29,12,0,6,18,0.0,4.0,3.0,0.0,0.0,1,110.0,13.0,12,,,
rasmuer01,1983,1,SLN,NL,0,0,6,0,0,0,1,23,16,10,1,4,6,0.0,11.0,2.0,2.0,0.0,0,40.0,5.0,11,,,
lampde01,1992,1,PIT,NL,1,1,21,0,0,0,0,84,33,16,3,9,15,0.0,5.0,4.0,0.0,2.0,1,125.0,2.0,16,,,
aguirha01,1966,1,DET,AL,3,9,30,14,2,0,0,311,104,44,14,26,50,0.0,3.0,2.0,3.0,3.0,1,436.0,4.0,50,,,
fernasi01,1989,1,NYN,NL,14,5,35,32,6,2,0,658,157,69,21,75,198,0.0,2.0,3.0,1.0,6.0,3,883.0,0.0,73,,,
weimeja01,1905,1,CHN,NL,18,12,33,30,26,2,1,751,212,63,1,80,107,0.0,2.0,,5.0,12.0,0,1018.0,3.0,84,,,
crosbge01,1884,1,CHN,NL,1,2,3,3,3,0,0,84,27,11,3,12,11,0.0,3.0,,4.0,0.0,0,131.0,0.0,21,,,
siebepa01,1978,1,NYN,NL,0,2,27,0,0,0,1,84,30,16,2,21,12,0.0,5.0,5.0,2.0,1.0,1,130.0,5.0,16,,,
hernawi01,1983,2,PHI,NL,8,4,63,0,0,0,7,287,93,35,9,26,75,0.0,3.0,7.0,5.0,1.0,0,398.0,27.0,39,,,
kaiseje01,1987,1,CLE,AL,0,0,2,0,0,0,0,10,4,6,1,3,2,0.0,16.0,0.0,0.0,1.0,0,18.0,0.0,6,,,
krukomi01,1989,1,SFN,NL,4,3,8,8,0,0,0,129,37,19,5,18,18,0.0,3.0,3.0,0.0,1.0,2,177.0,0.0,20,,,
pascuca02,1959,1,WS1,AL,17,10,32,30,17,6,0,716,202,70,10,69,185,0.0,2.0,7.0,5.0,3.0,3,984.0,1.0,80,,,
burgoen01,1993,1,KCA,AL,0,1,5,0,0,0,0,15,5,5,0,6,6,0.0,9.0,1.0,3.0,1.0,0,28.0,3.0,5,,,
craigro01,1958,1,LAN,NL,2,1,9,2,1,0,0,96,30,16,3,12,16,0.0,4.0,1.0,3.0,0.0,1,136.0,1.0,20,,,
perzast01,1975,1,TEX,AL,3,3,12,8,1,0,0,198,59,22,1,25,26,0.0,3.0,2.0,3.0,5.0,0,274.0,2.0,25,,,
violafr01,1993,1,BOS,AL,11,8,29,29,2,1,0,551,180,64,12,72,91,0.0,3.0,5.0,5.0,6.0,0,787.0,0.0,76,,,
wilsoma01,1946,1,WS1,AL,0,1,9,0,0,0,0,38,16,10,1,9,8,0.0,7.0,,0.0,0.0,0,61.0,5.0,12,,,
ridzist01,1963,1,WS2,AL,5,6,20,10,0,0,1,269,82,48,16,35,47,0.0,4.0,0.0,3.0,5.0,0,388.0,3.0,53,,,
hudliwi01,1940,2,WS1,AL,1,2,8,6,1,0,0,112,50,27,9,5,9,0.0,6.0,,1.0,2.0,0,169.0,1.0,33,,,
cantwto01,1909,1,CIN,NL,1,0,6,1,1,0,0,65,16,4,0,7,7,0.0,1.0,,4.0,1.0,0,86.0,4.0,10,,,
freemji01,1972,1,ATL,NL,2,2,6,6,1,0,0,108,40,24,5,22,18,0.0,6.0,1.0,4.0,0.0,0,167.0,0.0,26,,,
henrybi01,1962,1,CIN,NL,4,2,40,0,0,0,11,112,40,19,5,20,35,0.0,4.0,5.0,0.0,1.0,0,168.0,21.0,21,,,
clemero02,1988,1,BOS,AL,18,12,35,35,14,8,0,792,217,86,17,62,291,0.0,2.0,4.0,4.0,6.0,7,1063.0,0.0,93,,,
goldeji01,1963,1,HOU,NL,0,1,3,1,0,0,0,19,12,4,0,2,5,0.0,5.0,0.0,1.0,0.0,1,30.0,1.0,4,,,
valdema01,2001,1,ATL,NL,1,0,9,0,0,0,0,21,7,6,4,1,3,,7.0,1.0,0.0,0.0,0,28.0,3.0,6,,,
chambcl01,1950,1,PIT,NL,12,15,37,33,11,2,0,748,262,119,18,92,93,0.0,4.0,,4.0,6.0,1,1097.0,2.0,138,,,
lubypa01,1890,1,CHN,NL,20,9,34,31,26,0,1,803,226,95,6,95,85,0.0,3.0,,17.0,0.0,0,0.0,3.0,129,,,
madurca01,1997,1,PHI,NL,3,7,15,13,0,0,0,213,83,57,12,41,31,0.0,7.0,5.0,6.0,3.0,2,331.0,0.0,59,,,
lyonste01,1932,1,CHA,AL,10,15,33,26,19,1,2,692,243,84,10,71,58,0.0,3.0,,1.0,3.0,0,979.0,4.0,104,,,
kirbyjo01,1887,1,IN3,NL,1,6,8,8,5,0,0,186,70,42,3,43,7,0.0,6.0,,4.0,2.0,0,302.0,0.0,64,,,
mitchwi01,1915,1,CLE,AL,11,14,36,30,12,1,1,708,210,74,1,84,149,0.0,2.0,,5.0,2.0,1,958.0,4.0,103,,,
lollati01,1984,1,SDN,NL,11,13,31,31,3,2,0,587,168,85,18,105,131,0.0,3.0,2.0,10.0,1.0,0,836.0,0.0,89,,,
klinero01,1966,1,WS2,AL,6,4,63,0,0,0,23,271,79,24,12,17,46,0.0,2.0,7.0,0.0,0.0,0,355.0,46.0,32,,,
campsh01,2006,1,TBA,AL,7,4,75,0,0,0,4,225,93,39,9,19,53,,4.0,3.0,4.0,7.0,0,328.0,15.0,43,,,
motagu01,2002,1,LAN,NL,1,3,43,0,0,0,0,182,45,28,4,27,49,,4.0,6.0,3.0,2.0,0,256.0,11.0,30,,,
earleto01,1942,1,BSN,NL,6,11,27,18,6,0,1,338,120,59,10,55,28,0.0,4.0,,5.0,1.0,0,498.0,4.0,65,,,
eichhma01,1987,1,TOR,AL,10,6,89,0,0,0,4,383,110,45,14,52,96,0.0,3.0,13.0,3.0,6.0,1,540.0,27.0,47,,,
ballowi01,1926,1,SLA,AL,11,10,43,14,5,0,2,462,186,82,12,71,59,0.0,4.0,,8.0,4.0,0,704.0,22.0,99,,,
