yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1983,AL,OAK,OAK,W,4,162,81.0,74,88,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",708,5516,1447,237,28,121,524,872.0,235.0,98.0,,,782,701,4,22,12,33,4362,1462,135,626,719,157,157.0,0,Окленд Атлетикс,Окленд Колизей,1294941.0,93,94,OAK,OAK,OAK
2004,AL,MIN,MIN,C,1,162,81.0,92,70,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",780,5623,1494,310,24,191,513,982.0,116.0,46.0,64.0,40.0,715,661,4,4,9,48,4428,1523,167,431,1123,101,158.0,0,Миннесота Докс,Хуберт Х. Хамфри Метродом,1911490.0,103,102,MIN,MIN,MIN
1923,AL,PHA,OAK,,6,153,75.0,69,83,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",661,5196,1407,229,64,53,445,517.0,72.0,62.0,,,761,618,4,65,7,12,4092,1465,68,550,400,225,127.0,0,Филадельфийские Атлетики,Шибе Парк,534122.0,101,103,PHA,PHA,PHA
1935,NL,SLN,STL,,2,154,77.0,96,58,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",829,5457,1548,286,59,86,404,521.0,71.0,,,,625,541,3,73,10,18,4152,1445,68,377,602,163,133.0,0,Сент-Луис Кардиналс,Парк спортсмена IV,506084.0,104,102,STL,SLN,SLN
1887,NL,NY1,SFG,,4,129,,68,55,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",816,4516,1259,167,93,48,361,326.0,415.0,,,,723,441,3,123,5,1,3339,1096,27,373,415,430,,0,Нью-Йорк Джайентс,Поле Пало-Арредо,,96,93,NYG,NY1,NY1
1990,AL,CLE,CLE,E,4,162,81.0,77,85,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",732,5485,1465,266,41,110,458,836.0,107.0,52.0,,,737,675,4,12,10,47,4281,1491,163,518,860,117,146.0,0,Кливленд Индианс,Стадион «Кливленд»,1225240.0,100,100,CLE,CLE,CLE
1996,AL,BOS,BOS,E,3,162,81.0,85,77,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",928,5756,1631,308,31,209,642,1020.0,91.0,44.0,,,921,810,5,17,5,37,4374,1606,185,722,1165,135,152.0,0,Бостон Ред Сокс,Фенвей-парк II,2315231.0,101,101,BOS,BOS,BOS
2012,AL,MIN,MIN,C,5,162,81.0,66,96,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",701,5562,1448,270,30,131,505,1069.0,135.0,37.0,53.0,56.0,832,762,4,3,1,35,4316,1536,198,465,943,107,187.0,0,Миннесота Докс,Целевое поле,2776354.0,97,99,MIN,MIN,MIN
1986,NL,SFN,SFG,W,3,162,81.0,83,79,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",698,5501,1394,269,29,114,536,1087.0,148.0,93.0,,,618,540,3,18,10,35,4380,1264,121,591,992,143,149.0,0,Сан-Франциско Джайентс,Стадион «Кандлстик Парк»,1528748.0,95,95,SFG,SFN,SFN
1887,NL,PIT,PIT,,6,125,,55,69,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",621,4414,1141,183,78,20,319,381.0,221.0,,,,750,507,4,123,3,0,3324,1287,39,246,248,425,,0,Питтсбург Аллегхени,Рекреационный парк,,93,93,PIT,PIT,PIT
1941,NL,BRO,LAD,,1,157,79.0,100,54,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",800,5485,1494,286,69,101,600,535.0,36.0,,,,581,496,3,66,17,22,4263,1236,81,495,603,162,125.0,0,Бруклин Доджерс,Эббетс-филд,1214910.0,106,102,BRO,BRO,BRO
1993,AL,TOR,TOR,E,1,162,81.0,95,67,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",847,5579,1556,317,42,159,588,861.0,170.0,49.0,,,742,674,4,11,11,50,4323,1441,134,620,1023,107,144.0,0,Торонто Блю Джейс,Скидом,4057947.0,101,100,TOR,TOR,TOR
1978,AL,CHA,CHW,W,5,161,80.0,71,90,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",634,5393,1423,221,41,106,409,625.0,83.0,68.0,,,731,659,4,38,9,33,4227,1380,128,586,710,138,130.0,0,Чикаго Уайт Сокс,Комиски-Парк,1491100.0,101,102,CHW,CHA,CHA
1910,AL,DET,DET,,3,155,78.0,86,68,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",679,5039,1317,190,72,28,459,,249.0,,,,582,432,2,108,17,5,4140,1257,34,460,532,281,79.0,0,Детройт Тайгерс,Бэнетт Парк,391288.0,107,104,DET,DET,DET
1965,AL,CHA,CHW,,2,162,81.0,95,67,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",647,5509,1354,200,38,125,533,916.0,50.0,33.0,,,555,492,2,21,14,53,4443,1261,122,460,946,126,156.0,0,Чикаго Уайт Сокс,Комиски-Парк,1130519.0,93,92,CHW,CHA,CHA
1964,AL,BAL,BAL,,3,163,82.0,97,65,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",679,5463,1357,229,20,162,537,1019.0,78.0,38.0,,,567,512,3,44,17,41,4374,1292,129,456,939,95,159.0,0,Балтимор Ориолс,Мемориальный стадион,1116215.0,100,99,BAL,BAL,BAL
1934,NL,SLN,STL,,1,154,77.0,95,58,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",799,5502,1582,294,75,104,392,535.0,69.0,,,,656,568,3,78,15,16,4158,1463,77,411,689,166,141.0,0,Сент-Луис Кардиналс,Парк спортсмена IV,325056.0,107,104,STL,SLN,SLN
1910,NL,CIN,CIN,,5,156,77.0,75,79,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",620,5121,1326,150,79,23,529,515.0,310.0,,,,684,474,3,86,16,11,4158,1334,27,528,497,291,103.0,0,"""Цинциннати Редс""",Дворец Фанов,380622.0,96,97,CIN,CIN,CIN
2007,NL,SLN,STL,C,3,162,,78,84,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",725,5529,1513,279,13,141,506,909.0,56.0,33.0,54.0,54.0,829,741,4,2,8,34,4307,1514,168,509,945,121,155.0,0,Сент-Луис Кардиналс,Буш-стадион III,3552180.0,99,99,STL,SLN,SLN
1948,AL,NYA,NYY,,3,154,77.0,94,60,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",857,5324,1480,251,75,139,623,478.0,24.0,24.0,,,633,569,3,62,16,24,4095,1289,94,641,654,120,161.0,0,Нью-Йорк Янкиз,Янки-стадион I,2373901.0,99,95,NYY,NYA,NYA
1872,NA,PH1,PNA,,4,47,,30,14,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,539,2140,678,77,23,4,69,47.0,58.0,32.0,,,349,140,3,47,1,0,1257,513,3,26,0,298,,0,Филадельфийские Атлетики,Улица Джефферсона-Стрит Гроундс,,102,100,ATH,PH1,PH1
2001,AL,MIN,MIN,C,2,162,81.0,85,77,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",771,5560,1514,328,38,164,495,1083.0,146.0,67.0,64.0,38.0,766,722,4,12,8,45,4324,1494,192,445,965,108,121.0,0,Миннесота Докс,Хуберт Х. Хамфри Метродом,1782929.0,102,102,MIN,MIN,MIN
1956,AL,BAL,BAL,,6,154,77.0,69,85,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",571,5090,1242,198,34,91,563,725.0,39.0,42.0,,,705,635,4,38,10,24,4080,1362,99,547,715,133,142.0,0,Балтимор Ориолс,Мемориальный стадион,901201.0,92,94,BAL,BAL,BAL
1950,NL,CHN,CHC,,7,154,78.0,64,89,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",643,5230,1298,224,47,161,479,767.0,46.0,,,,772,652,4,55,9,19,4113,1452,130,593,559,198,169.0,0,Чикаго Кабс,Уридж-фелд,1165944.0,99,102,CHC,CHN,CHN
1927,NL,PIT,PIT,,1,156,79.0,94,60,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",817,5397,1648,258,78,54,437,355.0,65.0,,,,659,563,3,90,10,10,4155,1400,58,418,435,187,130.0,0,Питтсбург Пэйрэтс,Форбс-филд,869720.0,107,105,PIT,PIT,PIT
