awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1974,NL,benchjo01,141,336,0.0
MVP,1950,AL,berrayo01,146,336,3.0
MVP,1944,NL,ottme01,20,336,0.0
MVP,1977,AL,hobsobu01,4,392,0.0
MVP,1976,AL,figueed01,9,336,0.0
Rookie of the Year,1989,NL,jeffegr01,18,120,0.0
Rookie of the Year,1955,NL,virdobi01,15,24,15.0
Cy Young,1993,NL,rijojo01,8,140,0.0
MVP,1996,AL,griffke02,188,392,4.0
MVP,1962,NL,bankser01,5,280,0.0
MVP,1969,NL,gibsobo01,2,336,0.0
Cy Young,1987,NL,scottmi03,9,120,0.0
Cy Young,1976,AL,bluevi01,8,120,0.0
MVP,1949,AL,rizzuph01,175,336,5.0
Cy Young,1994,NL,francjo01,2,140,0.0
MVP,1975,NL,kingmda01,9,336,0.0
Cy Young,1985,NL,hershor01,17,120,0.0
MVP,1997,AL,salmoti01,84,392,0.0
MVP,1950,NL,maglisa01,51,336,0.0
MVP,1964,NL,torrejo01,85,280,1.0
MVP,1924,NL,careyma01,3,80,0.0
Cy Young,1997,AL,johnsra05,77,140,2.0
Rookie of the Year,1984,AL,nippeal01,1,140,0.0
MVP,1975,AL,yastrca01,1,336,0.0
Rookie of the Year,1997,NL,gonzaje01,3,140,0.0
MVP,1989,NL,butlebr01,3,336,0.0
MVP,1933,AL,manushe01,54,80,2.0
MVP,2002,AL,kochbi01,8,392,0.0
MVP,1968,AL,stottme01,43,280,0.0
Rookie of the Year,2000,NL,pierrju01,1,160,0.0
Cy Young,1980,AL,stonest01,100,140,13.0
MVP,1939,AL,kuheljo01,8,336,0.0
MVP,1996,AL,anderbr01,53,392,0.0
MVP,1923,AL,heilmha01,31,64,0.0
MVP,1947,NL,elliobo01,205,336,9.0
MVP,1962,NL,cepedor01,9,280,0.0
MVP,1942,AL,lupieto01,4,336,0.0
Cy Young,1984,NL,sutclri01,120,120,24.0
MVP,1958,AL,runnepe01,29,336,0.0
MVP,1924,NL,maranra01,33,80,
MVP,2011,AL,canoro01,112,392,0.0
MVP,1953,NL,snidedu01,157,336,1.0
Rookie of the Year,1999,AL,singlch01,9,140,0.0
MVP,1987,NL,thompmi02,4,336,0.0
MVP,1974,AL,bandosa01,143,336,3.0
MVP,1997,NL,johnsch04,22,392,0.0
MVP,1979,NL,winfida01,155,336,4.0
MVP,1914,NL,bresnro01,6,64,0.0
MVP,1992,NL,hollida01,3,336,0.0
MVP,1933,NL,vaughar01,2,80,0.0
MVP,1955,NL,matheed01,6,336,0.0
MVP,1975,NL,morgajo02,321,336,21.0
MVP,1945,NL,heussed01,7,336,0.0
MVP,1932,AL,seweljo01,1,80,0.0
MVP,1957,NL,blasido01,26,336,0.0
MVP,1975,AL,burleri01,28,336,0.0
MVP,1983,AL,yountro01,6,392,0.0
MVP,2012,NL,dickera01,16,448,0.0
MVP,1993,AL,warddu01,3,392,0.0
Rookie of the Year,1991,NL,huntebr01,7,120,0.0
Cy Young,1971,AL,messean01,1,120,0.0
MVP,1914,AL,fosteed02,11,64,
MVP,1941,NL,crespcr01,13,336,0.0
MVP,1977,AL,munsoth01,70,392,1.0
Cy Young,2010,NL,johnsjo09,34,224,0.0
MVP,1961,NL,altmage01,9,224,0.0
Cy Young,1989,NL,reuscri01,3,120,0.0
MVP,1938,AL,cliftha01,11,336,0.0
MVP,1984,NL,suttebr01,67,336,0.0
Rookie of the Year,2002,NL,priorma01,3,160,0.0
MVP,1928,NL,wanerpa01,5,80,0.0
MVP,1944,AL,richapa01,8,336,0.0
MVP,1957,NL,drysddo01,8,336,0.0
MVP,1936,NL,camildo01,4,80,0.0
MVP,1971,NL,rosepe01,1,336,0.0
Cy Young,1973,AL,blylebe01,1,120,0.0
MVP,2005,NL,reyesjo01,1,448,0.0
MVP,1956,AL,breweto01,11,336,0.0
MVP,1948,NL,rojekst01,51,336,0.0
MVP,1967,NL,gonzato01,3,280,0.0
MVP,1995,AL,belleal01,300,392,11.0
MVP,1934,NL,cuyleki01,4,80,0.0
MVP,1964,AL,wagnele01,9,280,0.0
MVP,1980,AL,coopece01,160,392,0.0
MVP,2003,NL,leede02,3,448,0.0
MVP,1946,NL,schmijo01,3,336,0.0
MVP,1986,NL,hayesvo01,41,336,0.0
MVP,1939,NL,hassebu01,4,336,0.0
MVP,1995,NL,mcgrifr01,2,392,0.0
MVP,1975,AL,palmeji01,82,336,0.0
MVP,1944,NL,hoppjo01,10,336,0.0
Rookie of the Year,1981,AL,righeda01,127,140,23.0
MVP,1994,NL,morriha02,18,392,0.0
MVP,1984,AL,bellbu01,4,392,0.0
MVP,1973,NL,perezto01,59,336,0.0
Rookie of the Year,1982,NL,saxst01,63,120,9.0
MVP,1946,NL,cavarph01,49,336,0.0
MVP,1934,AL,knickbi01,2,80,0.0
MVP,2004,AL,blaloha01,5,392,0.0
MVP,1957,NL,matheed01,45,336,0.0
MVP,1950,NL,hodgegi01,55,336,0.0
MVP,1976,NL,fostege01,221,336,5.0
MVP,1953,AL,mantlmi01,4,336,0.0
MVP,1938,AL,dimagjo01,106,336,
MVP,2006,AL,verlaju01,7,392,0.0
MVP,1957,AL,skowrbi01,2,336,0.0
MVP,1928,AL,reganbi01,1,64,0.0
MVP,1991,AL,sierrru01,63,392,0.0
MVP,1994,AL,mussimi01,8,392,0.0
MVP,1993,AL,loftoke01,11,392,0.0
Cy Young,1969,AL,mcnalda01,1,24,1.0
MVP,2012,NL,molinya01,241,448,1.0
MVP,1963,AL,kalinal01,148,280,1.0
Rookie of the Year,1957,AL,malzofr01,1,24,1.0
MVP,2000,NL,nenro01,12,448,0.0
MVP,1931,AL,stonejo01,6,80,0.0
MVP,2007,AL,lackejo01,4,392,0.0
MVP,1913,NL,fletcar01,7,64,0.0
MVP,1950,NL,torgeea01,6,336,0.0
MVP,1942,AL,casege01,17,336,0.0
MVP,1934,AL,ferrewe01,16,80,
Rookie of the Year,1962,AL,rodgebu01,4,20,4.0
MVP,1969,AL,cardele01,27,336,0.0
MVP,2006,NL,cabremi01,170,448,0.0
MVP,1941,AL,heathje01,37,336,0.0
MVP,1949,AL,tebbebi01,6,336,0.0
MVP,1913,AL,lajoina01,7,64,0.0
MVP,2003,AL,chaveer01,18,392,0.0
Cy Young,1978,AL,figueed01,1,140,0.0
Cy Young,1999,NL,millwke01,36,160,1.0
MVP,1937,AL,gomezle01,14,80,0.0
MVP,1945,NL,galanau01,18,336,0.0
MVP,1964,NL,amaroru01,5,280,0.0
MVP,1994,NL,bicheda01,19,392,0.0
MVP,1932,NL,brownbo02,10,80,
Rookie of the Year,1986,NL,worreto01,118,120,23.0
MVP,1950,NL,kinerra01,91,336,1.0
MVP,2004,NL,rolensc01,226,448,1.0
MVP,1952,AL,fainfe01,66,336,0.0
MVP,1992,NL,walkela01,111,336,0.0
MVP,1945,NL,passecl01,9,336,0.0
Cy Young,1982,AL,palmeji01,59,140,4.0
MVP,1967,AL,hansero02,13,280,0.0
MVP,2006,NL,garcino01,18,448,0.0
MVP,1911,NL,alexape01,23,64,
MVP,1967,NL,hughedi01,10,280,0.0
MVP,1952,AL,courtcl01,7,336,0.0
MVP,1971,NL,stargwi01,222,336,3.0
MVP,1940,NL,fletcel01,16,336,0.0
MVP,1993,AL,gonzaju03,185,392,0.0
MVP,1934,NL,daviscu01,18,80,
MVP,1931,NL,lucasre01,10,80,
MVP,1950,NL,seminan01,25,336,0.0
MVP,1949,NL,darkal01,3,336,0.0
MVP,1940,AL,willite01,16,336,0.0
MVP,1924,AL,heilmha01,9,64,
MVP,1999,AL,garcino01,137,392,0.0
MVP,1987,NL,wallati01,165,336,1.0
MVP,1964,AL,richabo01,9,280,0.0
Rookie of the Year,2006,NL,zimmery01,101,160,10.0
MVP,1990,AL,griffke02,7,392,0.0
MVP,1954,AL,heganji01,5,336,0.0
MVP,1993,NL,bondsba01,372,392,24.0
Cy Young,2010,NL,hallaro01,224,224,32.0
MVP,1945,AL,stirnsn01,161,336,4.0
Rookie of the Year,1999,AL,daubabr01,16,140,1.0
MVP,1972,NL,carrocl02,16,336,0.0
Rookie of the Year,1967,NL,seaveto01,11,20,11.0
MVP,1949,AL,boudrlo01,10,336,0.0
Rookie of the Year,1971,AL,splitpa01,1,24,1.0
MVP,1981,AL,morrija02,17,392,0.0
MVP,1925,AL,todtph01,1,64,0.0
MVP,1937,AL,dickebi01,22,80,0.0
MVP,1972,AL,epstemi01,11,336,0.0
MVP,1947,NL,spahnwa01,26,336,0.0
MVP,1956,AL,vernomi01,14,336,0.0
Cy Young,2010,AL,hernafe02,167,196,21.0
MVP,1956,NL,antonjo02,18,336,0.0
MVP,1982,AL,winfida01,33,392,0.0
Rookie of the Year,1992,NL,aloumo01,30,120,0.0
Rookie of the Year,1977,AL,rozemda01,2,28,2.0
MVP,1999,NL,mcgwima01,115,448,0.0
Rookie of the Year,1978,NL,robindo01,3,24,3.0
Rookie of the Year,1987,NL,mathegr01,1,120,0.0
MVP,1914,NL,rudoldi01,14,64,
MVP,2000,NL,edmonji01,208,448,0.0
MVP,2003,AL,tejadmi01,49,392,1.0
MVP,1962,NL,matheed01,1,280,0.0
MVP,1979,AL,johnto01,5,392,0.0
MVP,2002,AL,guarded01,12,392,0.0
MVP,1940,NL,beggsjo01,19,336,0.0
MVP,1979,NL,garvest01,30,336,0.0
MVP,2005,AL,sexsori01,7,392,0.0
MVP,1940,NL,walkedi02,71,336,0.0
MVP,1942,AL,gordojo01,270,336,12.0
MVP,1980,NL,hornebo01,42,336,0.0
Rookie of the Year,1949,NL,crandde01,3,24,3.0
Cy Young,1974,AL,perryga01,8,120,1.0
MVP,1932,NL,wilsoji01,5,80,0.0
MVP,1911,NL,wagneho01,23,64,
MVP,1985,AL,brettge01,274,392,5.0
MVP,1966,NL,lefebji01,8,280,0.0
Cy Young,1973,NL,normafr01,3,120,0.0
MVP,1993,NL,krukjo01,9,392,0.0
MVP,1971,AL,meltobi01,18,336,0.0
MVP,1934,AL,simmoal01,9,80,0.0
MVP,1940,NL,sewelri01,7,336,0.0
MVP,1967,NL,boyercl02,6,280,0.0
MVP,2006,AL,thomafr04,174,392,0.0
Rookie of the Year,1958,NL,cepedor01,21,24,21.0
MVP,1996,AL,pettian01,11,392,0.0
MVP,1985,NL,parkeda01,220,336,6.0
MVP,1949,NL,thomsbo01,25,336,0.0
MVP,1944,AL,cramedo01,14,336,0.0
MVP,1975,AL,powelbo01,6,336,0.0
MVP,1991,AL,thomafr04,181,392,1.0
MVP,1984,AL,thornan01,5,392,0.0
MVP,1987,AL,bellge02,332,392,16.0
Cy Young,1979,AL,guidrro01,26,140,1.0
MVP,1984,NL,gossari01,34,336,0.0
MVP,1983,AL,murraed02,290,392,10.0
MVP,1950,AL,goodmbi01,180,336,4.0
MVP,1981,NL,fostege01,146,336,0.0
MVP,1957,NL,musiast01,230,336,5.0
Rookie of the Year,1974,NL,grossgr01,7,24,7.0
MVP,1922,AL,wambsbi01,2,64,0.0
MVP,2006,AL,riverma01,2,392,0.0
MVP,2007,AL,ordonma01,258,392,2.0
MVP,1962,NL,musiast01,19,280,0.0
MVP,1931,AL,gehrilo01,59,80,
MVP,1912,NL,huggimi01,5,64,0.0
MVP,1958,NL,aaronha01,166,336,0.0
MVP,1984,NL,goodedw01,28,336,0.0
MVP,2006,AL,matthga02,1,392,0.0
Cy Young,1998,AL,clemero02,140,140,28.0
MVP,1990,NL,goodedw01,10,336,0.0
MVP,1968,NL,blassst01,3,280,0.0
MVP,1976,AL,mayle01,51,336,0.0
MVP,1979,NL,niekrjo01,75,336,1.0
MVP,1947,NL,coopewa01,19,336,0.0
MVP,1958,NL,robinfr02,4,336,0.0
MVP,1914,NL,milledo02,18,64,
MVP,1998,AL,rodrial01,92,392,0.0
MVP,1940,AL,dimagjo01,151,336,0.0
MVP,1986,AL,barrema02,5,392,0.0
Rookie of the Year,1964,NL,hartji01,1,20,1.0
MVP,1955,AL,sullifr01,1,336,0.0
Cy Young,1988,NL,coneda01,42,120,0.0
MVP,1925,AL,peckiro01,45,64,
MVP,1980,AL,ceronri01,77,392,1.0
MVP,1970,NL,perryga01,24,336,0.0
MVP,2006,AL,hafnetr01,64,392,0.0
MVP,1960,AL,woodlge01,3,336,0.0
MVP,1972,AL,murcebo01,89,336,0.0
MVP,1970,NL,tolanbo01,17,336,0.0
MVP,1973,AL,mayca01,3,336,0.0
MVP,1932,AL,mcnaier01,3,80,0.0
Rookie of the Year,2004,NL,milesaa01,6,160,0.0
MVP,1936,AL,gehrich01,39,80,
MVP,1952,AL,avilabo01,3,336,0.0
Cy Young,1988,NL,hershor01,120,120,24.0
MVP,1954,AL,rosenal01,16,336,0.0
MVP,1961,NL,torrejo01,2,224,0.0
Rookie of the Year,1947,ML,sheasp01,67,165,
MVP,2000,AL,delgaca01,206,392,0.0
MVP,1943,AL,johnsbi03,135,336,3.0
Cy Young,1977,AL,rozemda01,4,140,0.0
MVP,2002,AL,soriaal01,234,392,2.0
MVP,2000,AL,justida01,23,392,0.0
MVP,2007,AL,sabatcc01,11,392,0.0
MVP,2001,NL,klinest02,1,448,0.0
Cy Young,2007,NL,francje01,1,160,0.0
MVP,1948,NL,elliobo01,33,336,0.0
MVP,1968,AL,howarfr01,63,280,0.0
MVP,1944,NL,dahlgba01,33,336,1.0
MVP,1946,NL,kinerra01,3,336,0.0
Cy Young,1978,AL,splitpa01,1,140,0.0
Rookie of the Year,1993,NL,coninje01,31,140,0.0
MVP,1927,AL,tavenja01,6,64,0.0
MVP,1940,AL,fellebo01,222,336,6.0
MVP,1928,NL,hafeych01,11,80,
MVP,1960,AL,estrach01,28,336,0.0
Rookie of the Year,1993,NL,garcica01,2,140,0.0
Rookie of the Year,1982,NL,lapoida01,1,120,0.0
MVP,1913,AL,shottbu01,5,64,0.0
MVP,1924,AL,whiteea01,4,64,0.0
MVP,1966,NL,aloufe01,83,280,2.0
MVP,1946,NL,furilca01,1,336,0.0
MVP,2002,AL,chaveer01,14,392,0.0
MVP,1934,NL,terrybi01,30,80,
MVP,2007,AL,sizemgr01,15,392,0.0
MVP,1949,NL,musiast01,226,336,5.0
MVP,1944,NL,sewelri01,49,336,0.0
MVP,1984,NL,matthga01,70,336,0.0
Cy Young,1979,AL,lopezau01,1,140,0.0
MVP,1969,AL,yastrca01,8,336,0.0
MVP,1944,NL,ryanco01,2,336,0.0
MVP,1991,AL,davisch01,21,392,0.0
MVP,1983,AL,boggswa01,25,392,0.0
MVP,1923,AL,seweljo01,20,64,0.0
MVP,1987,AL,clemero02,7,392,0.0
Cy Young,1988,AL,gubicma01,26,140,0.0
MVP,1972,AL,brinked01,62,336,0.0
MVP,1981,NL,raineti01,15,336,0.0
MVP,1955,NL,roberro01,159,336,1.0
MVP,1972,NL,colbena01,45,336,0.0
MVP,1966,AL,millest01,27,280,0.0
MVP,1954,AL,kuennha01,37,336,0.0
Cy Young,1979,NL,tekulke01,14,120,1.0
MVP,1947,NL,blackew01,175,336,2.0
MVP,1992,NL,maddugr01,14,336,0.0
MVP,2007,AL,cabreor01,5,392,0.0
MVP,1971,NL,beckegl01,35,336,0.0
Cy Young,2009,AL,verlaju01,14,140,1.0
MVP,1968,NL,jenkife01,6,280,0.0
Cy Young,1970,AL,mcnalda01,47,120,5.0
MVP,1931,AL,cronijo01,18,80,
MVP,1961,NL,koufasa01,5,224,0.0
Rookie of the Year,1997,AL,garcino01,140,140,28.0
MVP,2002,AL,giambja01,162,392,0.0
Cy Young,2008,NL,sabatcc01,9,160,1.0
Cy Young,1988,NL,jacksda02,54,120,0.0
MVP,1940,AL,babicjo01,5,336,0.0
Cy Young,2001,AL,garcifr02,55,140,4.0
MVP,1926,NL,lindsfr01,17,80,
MVP,1953,NL,schoere01,155,336,2.0
MVP,1944,NL,laniema01,2,336,0.0
MVP,1986,NL,cartega01,181,336,1.0
MVP,1994,NL,bondsba01,144,392,0.0
MVP,1939,NL,brownji03,99,336,1.0
MVP,1951,AL,truckvi01,2,336,0.0
MVP,1923,AL,shockur01,5,64,0.0
MVP,1947,AL,hutchfr01,8,336,0.0
MVP,1983,NL,guerrpe01,182,336,1.0
MVP,1950,AL,stephve01,6,336,0.0
MVP,1948,AL,stephve01,121,336,0.0
MVP,1989,NL,gracema01,9,336,0.0
Rookie of the Year,2000,NL,melusmi01,7,160,0.0
MVP,1963,NL,floodcu01,1,280,0.0
Cy Young,1986,AL,higuete01,42,140,0.0
Rookie of the Year,2006,NL,fieldpr01,2,160,0.0
MVP,1944,AL,kellge01,6,336,0.0
MVP,1927,AL,lyonste01,34,64,0.0
MVP,1933,NL,schumha02,11,80,
Rookie of the Year,1949,NL,newcodo01,21,24,21.0
MVP,2003,NL,priorma01,44,448,0.0
Rookie of the Year,1995,NL,mabryjo01,4,140,0.0
Cy Young,1999,AL,garcifr02,2,140,0.0
MVP,1924,NL,rixeyep01,1,80,0.0
MVP,1953,AL,lopated01,18,336,0.0
Rookie of the Year,1987,AL,mcgwima01,140,140,28.0
MVP,1982,AL,wardga01,1,392,0.0
MVP,1969,AL,fregoji01,7,336,0.0
MVP,1959,AL,mantlmi01,13,336,0.0
MVP,1957,AL,heldwo01,4,336,0.0
Rookie of the Year,1971,AL,parsobi01,5,24,5.0
MVP,1962,AL,bressed01,6,280,0.0
MVP,1979,NL,parkeda01,56,336,0.0
MVP,1932,NL,wanerpa01,37,80,
Rookie of the Year,1967,AL,carewro01,19,20,19.0
MVP,1980,NL,cedence01,14,336,0.0
MVP,1954,NL,bankser01,14,336,0.0
MVP,1988,AL,violafr01,39,392,0.0
MVP,1947,AL,sheasp01,23,336,0.0
MVP,2007,NL,rowanaa01,3,448,0.0
MVP,1992,NL,krukjo01,8,336,0.0
MVP,1935,NL,warnelo01,9,80,0.0
MVP,1911,NL,daubeja01,16,64,
MVP,1967,NL,jenkife01,26,280,0.0
MVP,1958,AL,durenry01,4,336,0.0
MVP,1959,AL,mclisca01,35,336,0.0
MVP,1951,AL,mitchda01,4,336,0.0
Rookie of the Year,1970,AL,fostero01,1,24,1.0
Rookie of the Year,1953,AL,kuennha01,23,24,23.0
MVP,1968,AL,campabe01,39,280,0.0
MVP,1948,AL,brisslo01,5,336,0.0
MVP,2003,AL,huffau01,4,392,0.0
Cy Young,1987,AL,violafr01,5,140,0.0
MVP,1966,AL,mclaide01,12,280,0.0
MVP,1963,AL,allisbo01,15,280,0.0
MVP,1948,NL,ennisde01,3,336,0.0
MVP,1912,NL,murrare01,5,64,0.0
MVP,1953,NL,erskica01,54,336,0.0
Cy Young,1963,ML,koufasa01,20,20,20.0
MVP,1939,NL,danniha01,33,336,0.0
Cy Young,1990,NL,violafr01,19,120,0.0
MVP,1976,NL,koosmje01,20,336,0.0
MVP,1939,AL,rignejo01,9,336,0.0
Cy Young,2012,AL,hernafe02,41,196,0.0
Cy Young,2003,NL,priorma01,60,160,2.0
MVP,1971,AL,robinbr01,163,336,3.0
MVP,1937,NL,myersbi01,2,80,0.0
