awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1956,AL,kuennha01,80,336,0.0
MVP,1935,AL,grovele01,8,80,0.0
MVP,1957,AL,kuennha01,2,336,0.0
MVP,1965,AL,mantlmi01,3,280,0.0
MVP,1989,AL,bellge02,205,392,4.0
MVP,1963,NL,tayloto02,10,280,0.0
MVP,1931,AL,stonejo01,6,80,0.0
MVP,1911,NL,mathech01,25,64,
MVP,1989,NL,scottmi03,6,336,0.0
MVP,1931,AL,gehrich01,4,80,0.0
MVP,1994,NL,coninje01,4,392,0.0
MVP,2006,AL,matthga02,1,392,0.0
MVP,2005,NL,delgaca01,84,448,0.0
Cy Young,1981,AL,gossari01,3,140,0.0
Cy Young,1969,AL,mclaide01,10,24,10.0
MVP,1947,AL,stephve01,1,336,0.0
Rookie of the Year,1963,NL,huntro01,2,20,2.0
MVP,1969,NL,halleto01,3,336,0.0
MVP,1951,NL,gordosi01,10,336,0.0
MVP,1935,AL,sewellu01,7,80,0.0
MVP,1944,NL,walkedi02,145,336,3.0
MVP,1951,AL,robined01,7,336,0.0
MVP,1959,AL,triangu01,8,336,0.0
MVP,1954,NL,matheed01,5,336,0.0
Cy Young,1994,NL,maddugr01,140,140,28.0
MVP,1938,AL,gordojo01,23,336,
MVP,1997,NL,maddugr01,16,392,0.0
MVP,1947,AL,wynnea01,7,336,0.0
MVP,2002,AL,hunteto01,132,392,0.0
MVP,1976,AL,figueed01,9,336,0.0
MVP,1969,AL,howarfr01,115,336,0.0
Rookie of the Year,1964,AL,bunkewa01,1,20,1.0
MVP,1993,NL,bellja01,4,392,0.0
MVP,1942,NL,ottme01,190,336,4.0
MVP,1982,AL,mcraeha01,175,392,0.0
MVP,1942,AL,judniwa01,14,336,0.0
Rookie of the Year,1948,ML,ashburi01,7,48,7.0
MVP,1943,NL,riddlel01,68,336,0.0
MVP,1989,AL,mattido01,25,392,0.0
MVP,1984,AL,upshawi01,8,392,0.0
MVP,2009,AL,figgich01,31,392,0.0
MVP,1913,AL,mcbrige01,5,64,0.0
MVP,1972,AL,woodwi01,78,336,0.0
MVP,1941,AL,yorkru01,3,336,0.0
MVP,1939,AL,mcquige02,24,336,0.0
MVP,2001,NL,piazzmi01,14,448,0.0
MVP,1996,NL,sheffga01,112,392,0.0
Cy Young,1970,AL,palmeji01,11,120,1.0
Cy Young,2005,AL,garlajo01,1,140,0.0
MVP,1949,NL,hodgegi01,29,336,0.0
Cy Young,1984,AL,petryda01,3,140,0.0
Cy Young,1983,NL,dennyjo01,103,120,20.0
MVP,1971,NL,roberda05,1,336,0.0
MVP,1914,NL,clarkto01,1,64,0.0
MVP,2000,NL,guerrvl01,117,448,0.0
MVP,2003,AL,jeterde01,10,392,0.0
MVP,1963,NL,maricju01,31,280,0.0
MVP,1950,NL,kinerra01,91,336,1.0
Rookie of the Year,1992,NL,karroer01,116,120,22.0
MVP,1980,AL,yountro01,8,392,0.0
MVP,1937,NL,warnelo01,6,80,0.0
MVP,1956,NL,freemhe01,25,336,0.0
MVP,2002,AL,zitoba01,22,392,0.0
MVP,1977,NL,benchjo01,3,336,0.0
Cy Young,1991,AL,mcdowja01,3,140,0.0
MVP,2004,AL,schilcu01,14,392,0.0
Rookie of the Year,2002,NL,simonja01,1,160,0.0
MVP,1999,AL,greensh01,44,392,0.0
MVP,1948,NL,elliobo01,33,336,0.0
Rookie of the Year,1991,AL,rodriiv01,10,140,0.0
MVP,1952,AL,garcimi01,52,336,0.0
Rookie of the Year,1958,NL,cepedor01,21,24,21.0
MVP,2007,AL,beckejo02,2,392,0.0
MVP,2005,NL,gilesbr02,48,448,0.0
MVP,1964,NL,jacksla01,26,280,0.0
MVP,2004,AL,cordefr01,2,392,0.0
MVP,1935,NL,medwijo01,37,80,
MVP,1972,NL,motama01,4,336,0.0
MVP,1975,NL,brocklo01,6,336,0.0
MVP,2008,NL,gonzaad01,13,448,0.0
MVP,1967,NL,bunniji01,5,280,0.0
MVP,1952,AL,berrayo01,104,336,0.0
MVP,1958,NL,furilca01,1,336,0.0
MVP,1974,NL,marshmi01,146,336,1.0
MVP,1952,AL,avilabo01,3,336,0.0
MVP,1935,NL,allenet01,4,80,0.0
MVP,1932,AL,gehrich01,13,80,
MVP,1986,NL,ojedabo01,2,336,0.0
MVP,1956,AL,piersji01,28,336,0.0
MVP,1933,AL,crowdal01,28,80,0.0
Rookie of the Year,1982,NL,rayjo01,57,120,6.0
Cy Young,1987,NL,scottmi03,9,120,0.0
MVP,1956,NL,ashburi01,1,336,0.0
MVP,1943,NL,marioma01,20,336,0.0
MVP,1959,AL,woodlge01,18,336,0.0
MVP,1988,NL,coneda01,37,336,0.0
MVP,1974,AL,grichbo01,49,336,0.0
MVP,1991,AL,cansejo01,145,392,0.0
Rookie of the Year,1979,AL,baumgro01,3,28,3.0
MVP,1942,NL,milleed03,1,336,0.0
MVP,1985,NL,wilsogl01,1,336,0.0
MVP,1990,AL,fieldce01,286,392,10.0
Cy Young,1990,AL,stiebda01,2,140,0.0
MVP,1977,AL,mcraeha01,3,392,0.0
MVP,1943,NL,vaughar01,15,336,0.0
MVP,1958,NL,facero01,8,336,0.0
MVP,1948,AL,dimagjo01,213,336,2.0
Cy Young,2007,NL,francje01,1,160,0.0
Rookie of the Year,1955,NL,bessedo01,2,24,2.0
MVP,1948,AL,priddje01,16,336,0.0
Rookie of the Year,1963,NL,rosepe01,17,20,17.0
MVP,2002,AL,giambja01,162,392,0.0
Cy Young,1993,NL,myersra01,1,140,0.0
MVP,1950,NL,spahnwa01,14,336,0.0
MVP,1939,NL,jurgebi01,20,336,0.0
MVP,1970,AL,robinfr02,60,336,0.0
MVP,1960,NL,larkeno01,21,336,0.0
MVP,1966,NL,rosebjo01,22,280,0.0
MVP,1989,AL,mcgwima01,1,392,0.0
MVP,1978,NL,suttebr01,5,336,0.0
MVP,1947,AL,mccosba01,35,336,0.0
MVP,1990,AL,ripkeca01,2,392,0.0
Rookie of the Year,2005,NL,vargaja01,1,160,0.0
MVP,1975,NL,perezto01,18,336,0.0
MVP,1964,NL,torrejo01,85,280,1.0
MVP,1928,NL,bottoji01,76,80,
MVP,1933,NL,deandi01,23,80,
MVP,1925,AL,todtph01,1,64,0.0
MVP,1954,NL,darkal01,110,336,1.0
MVP,1924,NL,ydeem01,2,80,0.0
MVP,1966,AL,hortowi01,4,280,0.0
Cy Young,1971,NL,jenkife01,97,120,17.0
Rookie of the Year,1978,AL,lansfca01,2,28,2.0
MVP,1974,NL,caprabu01,3,336,0.0
MVP,2010,AL,sabatcc01,13,392,0.0
MVP,1946,NL,stanked01,67,336,0.0
MVP,1952,NL,camparo01,25,336,0.0
Cy Young,1986,NL,ojedabo01,9,120,0.0
MVP,1973,AL,bluevi01,3,336,0.0
Cy Young,1986,AL,eichhma01,2,140,0.0
MVP,1959,AL,allisbo01,1,336,0.0
Cy Young,1962,ML,purkebo01,1,20,1.0
MVP,1932,NL,hurstdo01,24,80,
Rookie of the Year,1996,NL,benesal01,5,140,0.0
MVP,1996,NL,grissma02,23,392,0.0
Rookie of the Year,2002,AL,juliojo01,14,140,0.0
MVP,1966,NL,shawbo01,1,280,0.0
MVP,1993,NL,rijojo01,2,392,0.0
MVP,1955,AL,willite01,143,336,1.0
MVP,1931,AL,rhyneha01,10,80,
Rookie of the Year,1976,AL,wynegbu01,2,24,2.0
MVP,1943,NL,muellra01,12,336,0.0
MVP,1911,NL,ruckena01,1,64,0.0
Rookie of the Year,1947,ML,fainfe01,43,165,
Rookie of the Year,1958,AL,bellga01,3,24,3.0
Rookie of the Year,1953,NL,greenji02,1,24,1.0
MVP,1935,NL,galanau01,18,80,
MVP,1945,AL,richapa01,35,336,0.0
MVP,2006,NL,arroybr01,1,448,0.0
MVP,2010,AL,hernafe02,6,392,0.0
MVP,1935,AL,aukerel01,2,80,0.0
Cy Young,1981,NL,ryanno01,28,120,3.0
MVP,1941,AL,heathje01,37,336,0.0
MVP,1937,NL,jurgebi01,4,80,0.0
MVP,1936,NL,demarfr02,17,80,0.0
MVP,1925,NL,gautrdo01,2,80,0.0
Cy Young,1957,ML,spahnwa01,15,16,15.0
Cy Young,1972,NL,suttodo01,6,120,0.0
MVP,1914,NL,saiervi01,4,64,0.0
MVP,1950,AL,lemonbo01,102,336,0.0
MVP,1942,NL,musiast01,26,336,0.0
MVP,1956,NL,robinfr02,79,336,0.0
MVP,2007,NL,pujolal01,50,448,0.0
MVP,1967,NL,brilene01,20,280,0.0
MVP,1992,AL,mussimi01,2,392,0.0
MVP,1926,NL,lindsfr01,17,80,
Rookie of the Year,1980,NL,walkbo01,1,120,0.0
MVP,1947,AL,mccahbi01,4,336,0.0
MVP,1975,NL,parkeda01,120,336,0.0
MVP,1985,AL,brettge01,274,392,5.0
MVP,1974,NL,bucknbi01,1,336,0.0
MVP,1985,AL,garcida01,2,392,0.0
MVP,1984,NL,garvest01,5,336,0.0
MVP,1953,NL,camparo01,297,336,17.0
MVP,1985,NL,brookhu01,11,336,0.0
MVP,1989,NL,daviser01,44,336,0.0
MVP,1987,NL,clarkwi02,128,336,0.0
MVP,1925,AL,burnsge02,4,64,0.0
MVP,1946,AL,ferrida01,94,336,1.0
MVP,1954,AL,avilabo01,203,336,5.0
Cy Young,1983,AL,quiseda01,81,140,9.0
MVP,1927,NL,stephri01,3,80,0.0
MVP,2009,AL,hillaa01,23,392,0.0
MVP,1966,AL,yastrca01,1,280,0.0
MVP,2000,AL,willibe02,23,392,0.0
Rookie of the Year,1981,AL,wardga01,1,140,0.0
MVP,1948,AL,goodmbi01,4,336,0.0
MVP,2003,AL,muellbi02,45,392,0.0
MVP,1939,AL,hoagmy01,3,336,0.0
MVP,1929,NL,traynpi01,27,80,
MVP,2007,AL,thomafr04,1,392,0.0
MVP,1998,AL,thomeji01,1,392,0.0
MVP,1978,AL,rivermi01,6,392,0.0
Rookie of the Year,1948,ML,darkal01,27,48,27.0
Cy Young,2000,NL,kileda01,8,160,1.0
Rookie of the Year,1967,NL,seaveto01,11,20,11.0
Rookie of the Year,1990,NL,zeileto01,4,120,0.0
MVP,1977,AL,hislela01,54,392,1.0
MVP,1968,NL,maxvida01,4,280,0.0
MVP,1995,NL,coninje01,1,392,0.0
Rookie of the Year,1993,NL,mcmicgr01,40,140,0.0
Rookie of the Year,1967,NL,nolanga01,3,20,3.0
MVP,1994,AL,keyji01,102,392,0.0
MVP,2010,NL,werthja01,52,448,0.0
MVP,2003,AL,giambja01,36,392,1.0
MVP,2006,NL,jonesch06,3,448,0.0
MVP,1986,NL,davisgl01,231,336,6.0
Rookie of the Year,1980,AL,garcida01,35,140,3.0
MVP,1949,NL,newcodo01,55,336,0.0
Rookie of the Year,1996,AL,jeterde01,140,140,28.0
MVP,1956,NL,musiast01,62,336,0.0
MVP,1977,AL,carewro01,273,392,12.0
MVP,1965,AL,wertdo01,22,280,0.0
MVP,1944,AL,stephve01,193,336,4.0
MVP,1946,NL,lowrepe01,2,336,0.0
Cy Young,1998,NL,brownke01,76,160,8.0
MVP,1945,NL,galanau01,18,336,0.0
MVP,1995,NL,bicheda01,251,392,6.0
MVP,1942,NL,nichobi01,14,336,0.0
Cy Young,2002,AL,washbja01,1,140,0.0
Rookie of the Year,1991,NL,merceor01,53,120,1.0
MVP,1931,AL,bluelu01,4,80,0.0
MVP,1996,AL,wettejo01,4,392,0.0
MVP,2005,NL,ensbemo01,160,448,0.0
MVP,1966,AL,aparilu01,51,280,0.0
MVP,1947,AL,spencst01,9,336,0.0
MVP,1975,AL,munsoth01,69,336,0.0
MVP,1946,NL,marioma01,4,336,0.0
MVP,2003,NL,bondsba01,426,448,28.0
MVP,1970,AL,palmeji01,4,336,0.0
MVP,1914,NL,rudoldi01,14,64,
MVP,1924,NL,careyma01,3,80,0.0
MVP,1964,NL,clemero01,56,280,0.0
MVP,1941,AL,hayesfr01,3,336,0.0
MVP,1968,AL,yastrca01,50,280,0.0
MVP,1994,AL,bereja01,1,392,0.0
MVP,1936,AL,foxxji01,16,80,
MVP,1979,AL,riceji01,124,392,0.0
MVP,1938,AL,gehrich01,27,336,
MVP,1962,NL,matheed01,1,280,0.0
MVP,1964,AL,bunkewa01,23,280,0.0
MVP,1996,NL,finlest01,38,392,0.0
MVP,1948,NL,walkedi02,2,336,0.0
Cy Young,1990,NL,violafr01,19,120,0.0
MVP,1982,NL,morgajo02,17,336,0.0
MVP,1989,NL,willimi02,41,336,0.0
MVP,1968,NL,brocklo01,73,280,0.0
MVP,1934,AL,westsa01,5,80,0.0
MVP,1966,AL,kaatji01,84,280,0.0
MVP,2004,AL,ramirma02,238,392,1.0
MVP,1925,AL,gehrilo01,2,64,0.0
MVP,1961,AL,arroylu01,95,280,1.0
MVP,1983,NL,davisjo02,1,336,0.0
Rookie of the Year,1966,AL,scottge02,1,20,1.0
MVP,1977,NL,fostege01,291,336,15.0
