playerid,yearid,gamenum,gameid,teamid,lgid,gp,startingpos
berkmla01,2001,0,ALS200107100,HOU,NL,1.0,
lowelmi01,2002,0,NLS200207090,FLO,NL,1.0,
bicheda01,1996,0,NLS199607090,COL,NL,1.0,9.0
ageeto01,1967,0,ALS196707110,CHA,AL,1.0,
suzukic01,2007,0,NLS200707100,SEA,AL,1.0,8.0
belleal01,1996,0,NLS199607090,CLE,AL,1.0,7.0
ordonma01,2001,0,ALS200107100,CHA,AL,1.0,
cabremi01,2012,0,ALS201207100,DET,AL,1.0,
ibanera01,2009,0,NLS200907140,PHI,NL,1.0,7.0
andujjo01,1984,0,NLS198407100,SLN,NL,0.0,
gonzalu01,2002,0,NLS200207090,ARI,NL,1.0,
bankser01,1960,1,ALS196007110,CHN,NL,1.0,6.0
whitebi03,1960,2,ALS196007130,SLN,NL,1.0,
hermabi01,1942,0,NLS194207060,BRO,NL,1.0,
mondera01,1995,0,ALS199507110,LAN,NL,1.0,
alomasa02,1997,0,ALS199707080,CLE,AL,1.0,
murphda05,1987,0,ALS198707140,ATL,NL,1.0,
slatoji01,1977,0,ALS197707190,ML4,AL,0.0,
jonesch06,2011,0,NLS201107120,ATL,NL,,
robinbr01,1968,0,NLS196807090,BAL,AL,1.0,5.0
carewro01,1981,0,ALS198108090,CAL,AL,1.0,3.0
clemero02,1992,0,NLS199207140,BOS,AL,1.0,
tejadmi01,2002,0,NLS200207090,OAK,AL,1.0,
ramirma02,2002,0,NLS200207090,BOS,AL,1.0,7.0
bonesri01,1994,0,NLS199407120,ML4,AL,0.0,
garcimi01,1952,0,NLS195207080,CLE,AL,0.0,
hollida01,1993,0,ALS199307130,PHI,NL,1.0,
gehrilo01,1934,0,NLS193407100,NYA,AL,1.0,3.0
hemslro01,1936,0,NLS193607070,SLA,AL,0.0,
derripa01,1942,0,NLS194207060,CIN,NL,0.0,
perezto01,1969,0,ALS196907230,CIN,NL,1.0,
werthja01,2009,0,NLS200907140,PHI,NL,1.0,
whitero02,2003,0,ALS200307150,SDN,NL,1.0,
richabo01,1964,0,NLS196407070,NYA,AL,1.0,4.0
howarel01,1961,1,NLS196107110,NYA,AL,1.0,
wynnea01,1959,1,NLS195907070,CHA,AL,1.0,1.0
kraneed01,1965,0,ALS196507130,NYN,NL,0.0,
thomafr04,1994,0,NLS199407120,CHA,AL,1.0,3.0
stiebda01,1985,0,ALS198507160,TOR,AL,1.0,
carewro01,1978,0,NLS197807110,MIN,AL,1.0,3.0
clemero01,1960,2,ALS196007130,PIT,NL,1.0,
harvebr01,1991,0,ALS199107090,CAL,AL,0.0,
runnepe01,1962,2,NLS196207300,BOS,AL,1.0,
newcodo01,1949,0,NLS194907120,BRO,NL,1.0,
candejo01,1977,0,ALS197707190,PIT,NL,0.0,
haasbe01,1947,0,NLS194707080,CIN,NL,1.0,
reesepe01,1942,0,NLS194207060,BRO,NL,1.0,
oswalro01,2006,0,NLS200607110,HOU,NL,1.0,
lamanra01,1946,0,ALS194607090,CIN,NL,1.0,
ugglada01,2006,0,NLS200607110,FLO,NL,0.0,
sweenmi01,2001,0,ALS200107100,KCA,AL,1.0,
murphjo04,1937,0,ALS193707070,NYA,AL,0.0,
mcgloly01,1974,0,NLS197407230,SLN,NL,1.0,
antonjo02,1957,0,NLS195707090,NY1,NL,0.0,
torrejo01,1970,0,NLS197007140,SLN,NL,1.0,
mastewa02,1947,0,NLS194707080,WS1,AL,1.0,
allendi01,1965,0,ALS196507130,PHI,NL,1.0,5.0
sizemgr01,2008,0,ALS200807150,CLE,AL,1.0,
mizejo01,1947,0,NLS194707080,NY1,NL,1.0,3.0
wynegbu01,1977,0,ALS197707190,MIN,AL,1.0,
alomaro01,1996,0,NLS199607090,BAL,AL,1.0,4.0
bellge02,1990,0,NLS199007100,TOR,AL,1.0,
bellbu01,1973,0,ALS197307240,CLE,AL,1.0,
mungova01,1945,0,,NY1,NL,0.0,
dillibo01,1949,0,NLS194907120,SLA,AL,1.0,
rodriiv01,2007,0,NLS200707100,DET,AL,1.0,2.0
aaronha01,1966,0,NLS196607120,ATL,NL,1.0,7.0
dickebi01,1940,0,NLS194007090,NYA,AL,1.0,2.0
reynoal01,1949,0,NLS194907120,NYA,AL,0.0,
sotoma01,1983,0,ALS198307060,CIN,NL,1.0,1.0
piercbi02,1961,1,NLS196107110,CHA,AL,0.0,
bucknbi01,1981,0,ALS198108090,CHN,NL,1.0,
rolensc01,2006,0,NLS200607110,SLN,NL,0.0,
robinbr01,1967,0,ALS196707110,BAL,AL,1.0,5.0
applilu01,1940,0,NLS194007090,CHA,AL,1.0,6.0
sharpmi01,1992,0,NLS199207140,LAN,NL,1.0,
palmera01,1991,0,ALS199107090,TEX,AL,1.0,
freehbi01,1973,0,ALS197307240,DET,AL,0.0,
bunniji01,1963,0,ALS196307090,DET,AL,1.0,
walkedi02,1946,0,ALS194607090,BRO,NL,1.0,9.0
mcgrifr01,2000,0,NLS200007110,TBA,AL,1.0,
giambja01,2002,0,NLS200207090,NYA,AL,1.0,3.0
kuennha01,1954,0,ALS195407130,DET,AL,0.0,
wagnebi02,2001,0,ALS200107100,HOU,NL,1.0,
mizejo01,1948,0,ALS194807130,NY1,NL,1.0,3.0
jacksre01,1977,0,ALS197707190,NYA,AL,1.0,9.0
larocda01,1976,0,NLS197607130,CLE,AL,0.0,
murphjo04,1939,0,ALS193907110,NYA,AL,0.0,
schoere01,1948,0,ALS194807130,SLN,NL,1.0,4.0
davisal01,1984,0,NLS198407100,SEA,AL,1.0,
munsoth01,1974,0,NLS197407230,NYA,AL,1.0,2.0
bagweje01,1997,0,ALS199707080,HOU,NL,1.0,3.0
benesan01,1993,0,ALS199307130,SDN,NL,1.0,
boonebo01,1978,0,NLS197807110,PHI,NL,1.0,
rosenal01,1954,0,ALS195407130,CLE,AL,1.0,3.0
kuennha01,1958,0,ALS195807080,DET,AL,0.0,
coopesc01,1994,0,NLS199407120,BOS,AL,1.0,
vidrojo01,2002,0,NLS200207090,MON,NL,1.0,4.0
irvinmo01,1952,0,NLS195207080,NY1,NL,0.0,
mcbrike01,1961,2,ALS196107310,LAA,AL,0.0,
roberro01,1956,0,ALS195607100,PHI,NL,0.0,
ramirma02,2000,0,NLS200007110,CLE,AL,0.0,
reuscri01,1989,0,ALS198907110,SFN,NL,1.0,1.0
cuccito01,1933,0,ALS193307060,BRO,NL,1.0,
kurowwh01,1943,0,ALS194307130,SLN,NL,0.0,
keougma02,1978,0,NLS197807110,OAK,AL,1.0,
suttodo01,1975,0,ALS197507150,LAN,NL,1.0,
rosepe01,1975,0,ALS197507150,CIN,NL,1.0,9.0
righeda01,1987,0,ALS198707140,NYA,AL,1.0,
westsa01,1934,0,NLS193407100,SLA,AL,1.0,
fiskca01,1982,0,NLS198207130,CHA,AL,1.0,2.0
bergewa01,1936,0,NLS193607070,BSN,NL,0.0,
powervi01,1959,1,NLS195907070,CLE,AL,1.0,
oliveal01,1975,0,ALS197507150,PIT,NL,1.0,
ripkeca01,1998,0,NLS199807070,BAL,AL,1.0,5.0
andremi01,1969,0,ALS196907230,BOS,AL,1.0,
wynnea01,1956,0,ALS195607100,CLE,AL,1.0,
antonjo02,1956,0,ALS195607100,NY1,NL,1.0,
spahnwa01,1961,1,NLS196107110,ML1,NL,1.0,1.0
konstji01,1950,0,ALS195007110,PHI,NL,1.0,
beckejo02,2007,0,NLS200707100,BOS,AL,1.0,
smithre06,1969,0,ALS196907230,BOS,AL,1.0,
parkeda01,1990,0,NLS199007100,ML4,AL,0.0,
moorete01,1941,0,ALS194107080,SLN,NL,1.0,7.0
hernaro01,1999,0,ALS199907130,TBA,AL,1.0,
lawve01,1960,1,ALS196007110,PIT,NL,1.0,
schmimi01,1980,0,NLS198007080,PHI,NL,0.0,
bellga01,1968,0,NLS196807090,BOS,AL,0.0,
morgajo02,1976,0,NLS197607130,CIN,NL,1.0,4.0
lollash01,1960,2,ALS196007130,CHA,AL,1.0,
lopatst01,1956,0,ALS195607100,PHI,NL,0.0,
kaatji01,1966,0,NLS196607120,MIN,AL,1.0,
rodrial01,1998,0,NLS199807070,SEA,AL,1.0,6.0
wilsopr01,2003,0,ALS200307150,COL,NL,1.0,
singlke01,1981,0,ALS198108090,BAL,AL,1.0,7.0
marioma01,1944,0,NLS194407110,SLN,NL,1.0,6.0
giambja01,2004,0,NLS200407130,NYA,AL,1.0,3.0
longoev01,2009,0,NLS200907140,TBA,AL,0.0,
quiseda01,1983,0,ALS198307060,KCA,AL,1.0,
vanslan01,1988,0,NLS198807120,PIT,NL,1.0,
hutchfr01,1951,0,ALS195107100,DET,AL,1.0,
munsoth01,1976,0,NLS197607130,NYA,AL,1.0,2.0
sandbry01,1985,0,ALS198507160,CHN,NL,1.0,
martipe02,2006,0,NLS200607110,NYN,NL,0.0,
ripkeca01,1997,0,ALS199707080,BAL,AL,1.0,5.0
hortowi01,1973,0,ALS197307240,DET,AL,1.0,
clearma01,1982,0,NLS198207130,BOS,AL,0.0,
cullero01,1941,0,ALS194107080,SLA,AL,1.0,
stargwi01,1972,0,NLS197207250,PIT,NL,1.0,7.0
welchbo01,1980,0,NLS198007080,LAN,NL,1.0,
skowrbi01,1957,0,NLS195707090,NYA,AL,1.0,
jeterde01,2012,0,ALS201207100,NYA,AL,1.0,6.0
milleed03,1944,0,NLS194407110,CIN,NL,0.0,
bakerdu01,1982,0,NLS198207130,LAN,NL,1.0,
hunteca01,1970,0,NLS197007140,OAK,AL,1.0,
rudijo01,1972,0,NLS197207250,OAK,AL,1.0,
aparilu01,1962,1,ALS196207100,CHA,AL,1.0,6.0
wilsogl01,1985,0,ALS198507160,PHI,NL,1.0,
baineha01,1986,0,NLS198607150,CHA,AL,1.0,
malzofr01,1963,0,ALS196307090,BOS,AL,1.0,5.0
rodrial01,2007,0,NLS200707100,NYA,AL,1.0,5.0
elliobo01,1947,0,NLS194707080,BSN,NL,0.0,
konerpa01,2006,0,NLS200607110,CHA,AL,1.0,
traynpi01,1933,0,ALS193307060,PIT,NL,1.0,
dawsoan01,1983,0,ALS198307060,MON,NL,1.0,8.0
quentca01,2008,0,ALS200807150,CHA,AL,1.0,
cabreas01,2011,0,NLS201107120,CLE,AL,1.0,6.0
tulowtr01,2011,0,NLS201107120,COL,NL,1.0,6.0
matheed01,1957,0,NLS195707090,ML1,NL,1.0,
siebeno01,1962,1,ALS196207100,KC1,AL,1.0,
sundbji01,1984,0,NLS198407100,ML4,AL,1.0,
cedence01,1976,0,NLS197607130,HOU,NL,1.0,
mcraeha01,1976,0,NLS197607130,KCA,AL,1.0,
bordimi01,2000,0,NLS200007110,BAL,AL,1.0,
menkede01,1970,0,NLS197007140,HOU,NL,1.0,
murcebo01,1972,0,NLS197207250,NYA,AL,1.0,8.0
alomaro01,1997,0,ALS199707080,BAL,AL,1.0,4.0
mcgeewi01,1983,0,ALS198307060,SLN,NL,1.0,
spahnwa01,1951,0,ALS195107100,BSN,NL,0.0,
beckegl01,1972,0,NLS197207250,CHN,NL,1.0,
martipe01,1935,0,ALS193507080,SLN,NL,1.0,5.0
johnsjo09,2009,0,NLS200907140,FLO,NL,0.0,
lavelga01,1983,0,ALS198307060,SFN,NL,0.0,
jenseja01,1955,0,NLS195507120,BOS,AL,1.0,
oroscje01,1984,0,NLS198407100,NYN,NL,0.0,
lonboji01,1967,0,ALS196707110,BOS,AL,0.0,
crosefr01,1936,0,NLS193607070,NYA,AL,1.0,
piersji01,1954,0,ALS195407130,BOS,AL,1.0,
cainma01,2009,0,NLS200907140,SFN,NL,0.0,
sexsori01,2003,0,ALS200307150,MIL,NL,1.0,
rodriiv01,2000,0,NLS200007110,TEX,AL,1.0,2.0
powervi01,1959,2,NLS195908030,CLE,AL,1.0,
belleal01,1997,0,ALS199707080,CHA,AL,0.0,
ruthvdi01,1981,0,ALS198108090,PHI,NL,1.0,
vanslan01,1992,0,NLS199207140,PIT,NL,1.0,8.0
ruffire01,1941,0,ALS194107080,NYA,AL,0.0,
groatdi01,1964,0,NLS196407070,SLN,NL,1.0,6.0
woodke02,2008,0,ALS200807150,CHN,NL,0.0,
purkebo01,1962,2,NLS196207300,CIN,NL,0.0,
tejadmi01,2006,0,NLS200607110,BAL,AL,1.0,
lacosmi01,1979,0,ALS197907170,CIN,NL,1.0,
davisgl01,1989,0,ALS198907110,HOU,NL,1.0,
gossari01,1984,0,NLS198407100,SDN,NL,1.0,
romanjo01,1962,1,ALS196207100,CLE,AL,1.0,
kalinal01,1966,0,NLS196607120,DET,AL,1.0,8.0
averiea01,1935,0,ALS193507080,CLE,AL,0.0,
verbaem01,1945,0,,SLN,NL,0.0,
hardyjj01,2007,0,NLS200707100,MIL,NL,1.0,
siebeno01,1964,0,NLS196407070,BAL,AL,1.0,
poseybu01,2012,0,ALS201207100,SFN,NL,1.0,2.0
frencla01,1940,0,NLS194007090,CHN,NL,1.0,
riverma01,2008,0,ALS200807150,NYA,AL,1.0,
higbeki01,1946,0,ALS194607090,BRO,NL,1.0,
gwynnto01,1994,0,NLS199407120,SDN,NL,1.0,8.0
clarkja01,1978,0,NLS197807110,SFN,NL,1.0,
gentiji01,1961,2,ALS196107310,BAL,AL,0.0,
andujjo01,1985,0,ALS198507160,SLN,NL,0.0,
ramirha01,2008,0,ALS200807150,FLO,NL,1.0,6.0
reitzke01,1980,0,NLS198007080,SLN,NL,1.0,5.0
carrach01,1953,0,NLS195307140,CHA,AL,1.0,6.0
caseyse01,2004,0,NLS200407130,CIN,NL,0.0,
staubru01,1971,0,ALS197107130,MON,NL,0.0,
robinfr02,1956,0,ALS195607100,CIN,NL,1.0,7.0
groatdi01,1959,1,NLS195907070,PIT,NL,1.0,
newhoha01,1943,0,ALS194307130,DET,AL,1.0,
ottme01,1945,0,,NY1,NL,0.0,
danniha01,1939,0,ALS193907110,NY1,NL,0.0,
caldeiv01,1991,0,ALS199107090,MON,NL,1.0,7.0
mccovwi01,1963,0,ALS196307090,SFN,NL,1.0,
jacksre01,1984,0,NLS198407100,CAL,AL,1.0,9.0
mungere01,1947,0,NLS194707080,SLN,NL,0.0,
dykstle01,1995,0,ALS199507110,PHI,NL,1.0,8.0
jonesad01,2012,0,ALS201207100,BAL,AL,1.0,
javieju01,1968,0,NLS196807090,SLN,NL,1.0,
heltoto01,2003,0,ALS200307150,COL,NL,1.0,3.0
biggicr01,1992,0,NLS199207140,HOU,NL,1.0,
martipe02,2000,0,NLS200007110,BOS,AL,0.0,
sabatcc01,2011,0,NLS201107120,NYA,AL,,
willima04,1996,0,NLS199607090,SFN,NL,0.0,
conlege01,1959,2,NLS195908030,PHI,NL,1.0,
coopesc01,1993,0,ALS199307130,BOS,AL,1.0,
mauerjo01,2012,0,ALS201207100,MIN,AL,1.0,
beltrca01,2012,0,ALS201207100,NYN,NL,1.0,9.0
norenir01,1954,0,ALS195407130,NYA,AL,1.0,
wrighda03,2006,0,NLS200607110,NYN,NL,1.0,5.0
dimagjo01,1948,0,ALS194807130,NYA,AL,1.0,
bluegos01,1935,0,ALS193507080,WS1,AL,1.0,
robinfr02,1961,2,ALS196107310,CIN,NL,0.0,
bergewa01,1935,0,ALS193507080,BSN,NL,1.0,8.0
edmonji01,1995,0,ALS199507110,CAL,AL,1.0,
harrato01,1972,0,NLS197207250,TEX,AL,0.0,
fingero01,1975,0,ALS197507150,OAK,AL,0.0,
estrach01,1960,2,ALS196007130,BAL,AL,0.0,
thomeji01,1998,0,NLS199807070,CLE,AL,1.0,3.0
hubbeca01,1941,0,ALS194107080,NY1,NL,0.0,
friscfr01,1933,0,ALS193307060,SLN,NL,1.0,4.0
bonilbo01,1990,0,NLS199007100,PIT,NL,1.0,
jacobbr01,1986,0,NLS198607150,CLE,AL,1.0,
bellbu01,1981,0,ALS198108090,TEX,AL,1.0,
kreevmi01,1938,0,NLS193807060,CHA,AL,1.0,7.0
ramirma02,2007,0,NLS200707100,BOS,AL,1.0,
newhoha01,1947,0,NLS194707080,DET,AL,1.0,1.0
gossari01,1980,0,NLS198007080,NYA,AL,1.0,
freehbi01,1967,0,ALS196707110,DET,AL,1.0,2.0
rodriiv01,2004,0,NLS200407130,DET,AL,1.0,2.0
keyji01,1993,0,ALS199307130,NYA,AL,1.0,
terrybi01,1935,0,ALS193507080,NY1,NL,1.0,3.0
plesada01,1987,0,ALS198707140,ML4,AL,1.0,
fiskca01,1977,0,ALS197707190,BOS,AL,1.0,2.0
stiebda01,1983,0,ALS198307060,TOR,AL,1.0,1.0
michaca01,1950,0,ALS195007110,WS1,AL,1.0,
martide01,1995,0,ALS199507110,CLE,AL,1.0,
simmoal01,1934,0,NLS193407100,CHA,AL,1.0,8.0
newcodo01,1955,0,NLS195507120,BRO,NL,1.0,
jonesru01,1982,0,NLS198207130,SDN,NL,1.0,
ferrewe01,1937,0,ALS193707070,WS1,AL,0.0,
johnsra05,1997,0,ALS199707080,SEA,AL,1.0,1.0
thondi01,1983,0,ALS198307060,HOU,NL,1.0,
henderi01,1985,0,ALS198507160,NYA,AL,1.0,8.0
aaronha01,1965,0,ALS196507130,ML1,NL,1.0,9.0
rivermi01,1976,0,NLS197607130,NYA,AL,1.0,
gonzaad01,2010,0,ALS201007130,SDN,NL,1.0,
sewelri01,1946,0,ALS194607090,PIT,NL,1.0,
heltoto01,2002,0,NLS200207090,COL,NL,1.0,3.0
batteea01,1962,2,NLS196207300,MIN,AL,1.0,2.0
fornimi01,1961,1,NLS196107110,BOS,AL,1.0,
kuennha01,1955,0,NLS195507120,DET,AL,1.0,6.0
maricju01,1969,0,ALS196907230,SFN,NL,0.0,
clemero01,1971,0,ALS197107130,PIT,NL,1.0,
sheffga01,1996,0,NLS199607090,FLO,NL,1.0,
sandbry01,1986,0,NLS198607150,CHN,NL,1.0,4.0
youngmi02,2007,0,NLS200707100,TEX,AL,0.0,
brownke01,1992,0,NLS199207140,TEX,AL,1.0,1.0
oneilpa01,1995,0,ALS199507110,NYA,AL,1.0,
lemonji01,1960,1,ALS196007110,WS1,AL,1.0,
brancra01,1947,0,NLS194707080,BRO,NL,0.0,
dobsojo01,1948,0,ALS194807130,BOS,AL,0.0,
howarfr01,1969,0,ALS196907230,WS2,AL,1.0,7.0
fernasi01,1987,0,ALS198707140,NYN,NL,1.0,
bridgto01,1936,0,NLS193607070,DET,AL,0.0,
glaustr01,2003,0,ALS200307150,ANA,AL,1.0,5.0
whitsed01,1980,0,NLS198007080,SFN,NL,0.0,
davenji01,1962,2,NLS196207300,SFN,NL,0.0,
lopesda01,1981,0,ALS198108090,LAN,NL,1.0,4.0
milleed03,1947,0,NLS194707080,CIN,NL,0.0,
bedrost01,1987,0,ALS198707140,PHI,NL,1.0,
templjo01,1957,0,NLS195707090,CIN,NL,1.0,4.0
smithal04,1960,1,ALS196007110,CHA,AL,1.0,
bonhati01,1943,0,ALS194307130,NYA,AL,0.0,
luzingr01,1975,0,ALS197507150,PHI,NL,1.0,
lemonch01,1978,0,NLS197807110,CHA,AL,1.0,
glavito02,1998,0,NLS199807070,ATL,NL,1.0,
mizejo01,1953,0,NLS195307140,NYA,AL,1.0,
bartedi01,1933,0,ALS193307060,PHI,NL,1.0,6.0
biggicr01,1995,0,ALS199507110,HOU,NL,1.0,4.0
gonzaal02,1999,0,ALS199907130,FLO,NL,1.0,
averiea01,1936,0,NLS193607070,CLE,AL,1.0,8.0
ettenni01,1945,0,,NYA,AL,0.0,
mccormi03,1961,2,ALS196107310,SFN,NL,0.0,
frankry01,2009,0,NLS200907140,SLN,NL,1.0,
vernomi01,1948,0,ALS194807130,WS1,AL,1.0,
vanslan01,1993,0,ALS199307130,PIT,NL,0.0,
suttebr01,1980,0,NLS198007080,CHN,NL,1.0,
palmeji01,1971,0,ALS197107130,BAL,AL,1.0,
brettge01,1988,0,NLS198807120,KCA,AL,1.0,
downibr01,1979,0,ALS197907170,CAL,AL,1.0,
hermabi01,1938,0,NLS193807060,CHN,NL,1.0,4.0
stantmi02,2001,0,ALS200107100,NYA,AL,1.0,
marshmi02,1984,0,NLS198407100,LAN,NL,0.0,
gilesma01,2003,0,ALS200307150,ATL,NL,0.0,
armstja01,1990,0,NLS199007100,CIN,NL,1.0,1.0
wynnea01,1957,0,NLS195707090,CLE,AL,1.0,
demaejo01,1957,0,NLS195707090,KC1,AL,0.0,
leagubr01,2011,0,NLS201107120,SEA,AL,1.0,
davisjo02,1984,0,NLS198407100,CHN,NL,1.0,
howarfr01,1971,0,ALS197107130,WS2,AL,1.0,
laryfr01,1960,1,ALS196007110,DET,AL,1.0,
daultda01,1992,0,NLS199207140,PHI,NL,1.0,
sheetbe01,2008,0,ALS200807150,MIL,NL,1.0,1.0
josepdu01,1968,0,NLS196807090,CHA,AL,1.0,
cartega01,1984,0,NLS198407100,MON,NL,1.0,2.0
howarel01,1960,2,ALS196007130,NYA,AL,0.0,
howsedi01,1961,2,ALS196107310,KC1,AL,0.0,
avilabo01,1952,0,NLS195207080,CLE,AL,1.0,4.0
johnsda02,1970,0,NLS197007140,BAL,AL,1.0,4.0
bellge02,1987,0,ALS198707140,TOR,AL,1.0,7.0
jeterde01,1998,0,NLS199807070,NYA,AL,1.0,
walkedi02,1945,0,,BRO,NL,0.0,
simmote01,1977,0,ALS197707190,SLN,NL,1.0,
aaronha01,1959,2,NLS195908030,ML1,NL,1.0,9.0
mayswi01,1954,0,ALS195407130,NY1,NL,1.0,
hargrmi01,1975,0,ALS197507150,TEX,AL,1.0,
mizelvi01,1959,1,NLS195907070,SLN,NL,0.0,
yorkru01,1946,0,ALS194607090,BOS,AL,1.0,
colemje01,1950,0,ALS195007110,NYA,AL,1.0,
arrojro01,1998,0,NLS199807070,TBA,AL,1.0,
cainma01,2011,0,NLS201107120,SFN,NL,,
sweenmi01,2003,0,ALS200307150,KCA,AL,0.0,
colbena01,1973,0,ALS197307240,SDN,NL,1.0,
mitchda01,1952,0,NLS195207080,CLE,AL,1.0,7.0
messean01,1976,0,NLS197607130,ATL,NL,0.0,
westrwe01,1953,0,NLS195307140,NY1,NL,0.0,
kralija01,1964,0,NLS196407070,CLE,AL,0.0,
hundlra01,1969,0,ALS196907230,CHN,NL,1.0,
cartega01,1985,0,ALS198507160,NYN,NL,0.0,
colbena01,1971,0,ALS197107130,SDN,NL,1.0,
muelldo01,1955,0,NLS195507120,NY1,NL,1.0,9.0
ripkeca01,1991,0,ALS199107090,BAL,AL,1.0,6.0
jenkife01,1972,0,NLS197207250,CHN,NL,0.0,
schoere01,1949,0,NLS194907120,SLN,NL,1.0,
medwijo01,1938,0,NLS193807060,SLN,NL,1.0,7.0
conigto01,1967,0,ALS196707110,BOS,AL,1.0,9.0
montgje01,1992,0,NLS199207140,KCA,AL,1.0,
travice01,1940,0,NLS194007090,WS1,AL,1.0,5.0
mccarti01,1967,0,ALS196707110,SLN,NL,1.0,
maddugr01,1994,0,NLS199407120,ATL,NL,1.0,1.0
barrere01,1945,0,,SLN,NL,0.0,
petryda01,1985,0,ALS198507160,DET,AL,1.0,
minosmi01,1959,2,NLS195908030,CLE,AL,0.0,
boyerke01,1956,0,ALS195607100,SLN,NL,1.0,5.0
blylebe01,1973,0,ALS197307240,MIN,AL,1.0,
lynnfr01,1976,0,NLS197607130,BOS,AL,1.0,8.0
coneda01,1999,0,ALS199907130,NYA,AL,1.0,
skowrbi01,1959,1,NLS195907070,NYA,AL,1.0,3.0
donnebr01,2003,0,ALS200307150,ANA,AL,1.0,
bridgto01,1939,0,ALS193907110,DET,AL,1.0,
garcino01,2006,0,NLS200607110,LAN,NL,0.0,
leonaje01,1989,0,ALS198907110,SEA,AL,1.0,
kellge01,1957,0,NLS195707090,BAL,AL,1.0,5.0
burksel01,1996,0,NLS199607090,COL,NL,1.0,
camermi01,2001,0,ALS200107100,SEA,AL,1.0,
hardeme01,1936,0,NLS193607070,CLE,AL,1.0,
cramedo01,1937,0,ALS193707070,BOS,AL,0.0,
disarga01,1995,0,ALS199507110,CAL,AL,1.0,
polanpl01,2011,0,NLS201107120,PHI,NL,,
mussimi01,1993,0,ALS199307130,BAL,AL,0.0,
nichobi01,1945,0,,CHN,NL,0.0,
sotoma01,1984,0,NLS198407100,CIN,NL,1.0,
carltst01,1969,0,ALS196907230,SLN,NL,1.0,1.0
griffke01,1976,0,NLS197607130,CIN,NL,1.0,
reesepe01,1951,0,ALS195107100,BRO,NL,1.0,
berrayo01,1961,2,ALS196107310,NYA,AL,0.0,
dimagdo01,1946,0,ALS194607090,BOS,AL,1.0,8.0
webbbr01,2006,0,NLS200607110,ARI,NL,1.0,
ripkeca01,2000,0,NLS200007110,BAL,AL,0.0,
garcino01,2002,0,NLS200207090,BOS,AL,1.0,
jonesch06,1997,0,ALS199707080,ATL,NL,1.0,
bandosa01,1969,0,ALS196907230,OAK,AL,1.0,5.0
mcgwima01,1987,0,ALS198707140,OAK,AL,1.0,
derripa01,1939,0,ALS193907110,CIN,NL,1.0,1.0
mizejo01,1942,0,NLS194207060,NY1,NL,1.0,3.0
derripa01,1940,0,NLS194007090,CIN,NL,1.0,1.0
cervbo01,1958,0,ALS195807080,KC1,AL,1.0,7.0
jenkife01,1971,0,ALS197107130,CHN,NL,1.0,
berrayo01,1949,0,NLS194907120,NYA,AL,1.0,
rhoderi01,1976,0,NLS197607130,LAN,NL,1.0,
dimagjo01,1946,0,ALS194607090,NYA,AL,0.0,
sotoge01,2008,0,ALS200807150,CHN,NL,1.0,2.0
aaronha01,1962,1,ALS196207100,ML1,NL,0.0,
andujjo01,1977,0,ALS197707190,HOU,NL,0.0,
garvest01,1978,0,NLS197807110,LAN,NL,1.0,3.0
keyji01,1985,0,ALS198507160,TOR,AL,1.0,
moorejo02,1938,0,NLS193807060,NY1,NL,0.0,
blasido01,1958,0,ALS195807080,SLN,NL,1.0,
crawfca02,2004,0,NLS200407130,TBA,AL,1.0,
mazerbi01,1962,1,ALS196207100,PIT,NL,1.0,4.0
fainfe01,1953,0,NLS195307140,CHA,AL,1.0,
girarjo01,2000,0,NLS200007110,CHN,NL,0.0,
antonjo02,1958,0,ALS195807080,SFN,NL,0.0,
grovele01,1935,0,ALS193507080,BOS,AL,0.0,
okajihi01,2007,0,NLS200707100,BOS,AL,0.0,
juddos01,1943,0,ALS194307130,BOS,AL,0.0,
perezpa01,1983,0,ALS198307060,ATL,NL,1.0,
peterfr01,1970,0,NLS197007140,NYA,AL,1.0,
putzjj01,2007,0,NLS200707100,SEA,AL,1.0,
cepedor01,1967,0,ALS196707110,SLN,NL,1.0,3.0
kellech01,1947,0,NLS194707080,NYA,AL,0.0,
campabe01,1968,0,NLS196807090,OAK,AL,1.0,
tenacge01,1975,0,ALS197507150,OAK,AL,1.0,3.0
reisepe01,1946,0,ALS194607090,BRO,NL,0.0,
freehbi01,1965,0,ALS196507130,DET,AL,1.0,
wagnebi02,2003,0,ALS200307150,HOU,NL,1.0,
kurowwh01,1946,0,ALS194607090,SLN,NL,1.0,5.0
martied01,1997,0,ALS199707080,SEA,AL,1.0,10.0
larkiba01,1996,0,NLS199607090,CIN,NL,1.0,6.0
robinfr02,1969,0,ALS196907230,BAL,AL,1.0,9.0
mossido01,1957,0,NLS195707090,CLE,AL,1.0,
gehrilo01,1933,0,ALS193307060,NYA,AL,1.0,3.0
hudsosi01,1941,0,ALS194107080,WS1,AL,1.0,
torrejo01,1967,0,ALS196707110,ATL,NL,1.0,2.0
larkiba01,2000,0,NLS200007110,CIN,NL,1.0,6.0
thomafr04,1995,0,ALS199507110,CHA,AL,1.0,3.0
cordefr01,2007,0,NLS200707100,MIL,NL,1.0,
ortizda01,2004,0,NLS200407130,BOS,AL,1.0,
willsma01,1962,2,NLS196207300,LAN,NL,1.0,
russeja01,1934,0,NLS193407100,WS1,AL,0.0,
yastrca01,1973,0,ALS197307240,BOS,AL,0.0,
