yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1968,NL,PHI,PHI,,7,162,81.0,76,86,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",543,5372,1253,178,30,100,462,1003.0,58.0,51.0,,,615,541,3,42,12,27,4344,1416,91,421,935,127,163.0,0,Филадельфия Филлис,Стадион Конни Макка,664546.0,100,101,PHI,PHI,PHI
1985,AL,ML4,MIL,E,6,161,80.0,71,90,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",690,5568,1467,250,44,101,462,746.0,69.0,34.0,,,802,701,4,34,5,37,4311,1510,175,499,777,142,153.0,0,Милвоки Брюэрс,Стадион «Кэри»,1360265.0,100,101,MIL,MIL,MIL
1881,NL,BSN,ATL,,6,83,,38,45,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,349,2916,733,121,27,5,110,193.0,,,,,410,220,2,72,6,3,2190,763,9,143,199,293,54.0,0,Бостон Ред Сокс,Южный конец I,,96,96,BSN,BSN,BSN
1929,AL,CHA,CHW,,7,152,76.0,59,93,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",627,5248,1406,240,74,37,425,436.0,109.0,65.0,,,792,665,4,78,5,7,4071,1481,84,505,328,190,153.0,0,"Чикаго ""Белые Соксы""",Комиски-Парк,426795.0,98,100,CHW,CHA,CHA
1890,NL,BSN,ATL,,5,134,,76,57,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",763,4722,1220,175,62,31,530,515.0,285.0,,,,593,386,2,132,13,1,3561,1132,27,354,506,358,,0,Бостон Бэббитс,"Южный конец, участок №2",147539.0,108,105,BSN,BSN,BSN
1967,AL,BAL,BAL,,6,161,77.0,76,85,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",654,5456,1312,215,44,138,531,1002.0,54.0,37.0,,,592,537,3,29,17,36,4371,1218,116,566,1034,124,144.0,0,Балтимор Ориолс,Мемориальный стадион,955053.0,100,98,BAL,BAL,BAL
1952,NL,BSN,ATL,,7,155,77.0,64,89,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",569,5221,1214,187,31,110,483,711.0,58.0,34.0,,,651,586,3,63,11,13,4188,1388,106,525,687,153,143.0,0,Бостонские бразцы,Бравс Филд,281278.0,97,98,BSN,BSN,BSN
1946,AL,SLA,BAL,,7,156,77.0,66,88,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",621,5373,1350,220,46,84,465,713.0,23.0,35.0,,,710,607,3,63,13,12,4146,1465,73,573,574,159,157.0,0,Сент-Луис Браунс,Спортивный парк IV,526435.0,106,107,SLB,SLA,SLA
1947,NL,SLN,STL,,2,156,77.0,89,65,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",780,5422,1462,235,65,115,612,511.0,28.0,,,,634,548,3,65,12,20,4191,1417,106,495,642,127,169.0,0,Сент-Луис Кардиналс,Спортивный парк IV,1247913.0,104,101,STL,SLN,SLN
1935,NL,BSN,ATL,,8,153,75.0,38,115,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",575,5309,1396,233,33,75,353,436.0,20.0,,,,852,729,4,54,6,5,3990,1645,81,404,355,197,101.0,0,Бостонские бразцы,Бравс Филд,232754.0,92,94,BSN,BSN,BSN
1995,AL,BAL,BAL,E,3,144,72.0,71,73,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",704,4837,1267,229,27,173,574,803.0,92.0,45.0,,,640,607,4,19,10,29,3801,1165,149,523,930,72,141.0,0,Балтимор Ориолс,Ориол Парк на Камден Ярдов,3098475.0,102,101,BAL,BAL,BAL
