yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
2000,ANA,AL,hillke01,16,2.0,2,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,hinchbr01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,holtzmi01,61,0.0,4,61,61,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,johnske04,6,1.0,6,6,0,0,3,2,0,1,0,0,0,0,0.0,0.0
2000,ANA,AL,kennead01,156,147.0,156,155,0,0,0,155,0,0,0,0,0,0,0.0,7.0
2000,ANA,AL,levinal01,51,0.0,4,51,51,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,luuloke01,6,5.0,6,6,0,0,0,3,0,4,0,0,0,0,0.0,0.0
2000,ANA,AL,merckke01,21,0.0,0,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,molinbe01,130,125.0,130,127,0,127,0,0,0,0,0,0,0,0,2.0,2.0
2000,ANA,AL,ortizra01,18,0.0,0,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,palmeor01,108,60.0,108,72,0,0,0,0,0,0,40,2,31,72,13.0,31.0
2000,ANA,AL,percitr01,54,0.0,4,54,54,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,petkoma01,64,0.0,6,64,64,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,potelo01,32,0.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,salmoti01,158,155.0,158,124,0,0,0,0,0,0,0,0,124,124,32.0,1.0
2000,ANA,AL,schoesc01,27,1.0,1,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,spiezsc01,123,69.0,123,54,0,0,29,2,15,0,8,0,2,10,43.0,36.0
2000,ANA,AL,stockke01,70,63.0,70,69,0,0,0,0,0,69,0,0,0,0,0.0,4.0
2000,ANA,AL,turnbde01,24,0.0,0,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,vaughmo01,161,160.0,161,147,0,0,147,0,0,0,0,0,0,0,13.0,1.0
2000,ANA,AL,walbema01,47,38.0,47,46,0,44,2,0,0,0,0,0,0,0,0.0,1.0
2000,ANA,AL,wardbr01,7,0.0,0,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,washbja01,14,2.0,2,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,weaveer01,17,0.0,1,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,weberbe01,10,0.0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,wisema01,8,0.0,0,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ANA,AL,wootesh01,7,1.0,7,7,0,4,3,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,anderbr02,37,30.0,35,33,33,0,0,0,0,0,0,0,0,0,0.0,2.0
2000,ARI,NL,barajro01,5,3.0,5,5,0,5,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,bautida01,87,63.0,87,82,0,0,0,0,0,0,2,21,67,82,0.0,11.0
2000,ARI,NL,bellja01,149,143.0,149,145,0,0,0,145,0,0,0,0,0,0,1.0,4.0
2000,ARI,NL,cabreal02,31,21.0,31,26,0,0,15,0,0,0,1,0,11,12,0.0,8.0
2000,ARI,NL,colbrgr01,116,83.0,116,99,0,0,99,0,1,0,0,0,0,0,1.0,28.0
2000,ARI,NL,counscr01,67,33.0,67,47,0,0,0,25,23,6,0,0,0,0,0.0,26.0
2000,ARI,NL,daalom01,20,15.0,18,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,delluda01,34,8.0,34,12,0,0,0,0,0,0,1,0,11,12,0.0,23.0
2000,ARI,NL,durazer01,67,56.0,67,60,0,0,60,0,0,0,0,0,0,0,0.0,11.0
2000,ARI,NL,figuene01,3,2.0,2,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,finlest01,152,147.0,152,148,0,0,0,0,0,0,0,148,0,148,2.0,0.0
2000,ARI,NL,foxan01,31,19.0,31,26,0,0,1,0,20,0,1,1,4,6,0.0,5.0
2000,ARI,NL,friasha01,75,19.0,75,39,0,0,0,15,7,21,0,0,0,0,0.0,31.0
2000,ARI,NL,gilkebe01,38,15.0,38,17,0,0,0,0,0,0,2,0,16,17,0.0,22.0
2000,ARI,NL,gonzalu01,162,162.0,162,162,0,0,0,0,0,0,162,0,0,162,0.0,0.0
2000,ARI,NL,guzmage01,13,10.0,13,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,harrile01,36,18.0,36,22,0,0,0,0,20,0,0,0,3,3,0.0,16.0
2000,ARI,NL,holmeda01,8,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,johnsra05,35,34.0,34,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,kimby01,61,1.0,58,61,61,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,klassda01,29,22.0,29,28,0,0,0,0,25,3,0,0,0,0,0.0,2.0
2000,ARI,NL,leetr01,72,59.0,72,71,0,0,23,0,0,0,0,2,54,55,0.0,5.0
2000,ARI,NL,mantema01,47,0.0,44,47,47,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,mieskma01,11,0.0,11,1,0,0,0,0,0,0,0,0,1,1,0.0,10.0
2000,ARI,NL,milleda02,100,91.0,100,99,0,97,2,0,0,0,0,0,0,0,0.0,3.0
2000,ARI,NL,morgami01,60,4.0,59,60,60,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,padilvi01,27,0.0,25,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,plesada01,62,0.0,60,62,62,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,reynoar02,31,29.0,30,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,ruffijo01,5,0.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,ryanro02,27,3.0,27,2,0,0,0,0,0,0,0,0,2,2,1.0,24.0
2000,ARI,NL,schilcu01,13,13.0,13,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,sprinru01,52,0.0,51,52,52,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,stinnke01,76,68.0,76,74,0,74,0,0,0,0,0,0,0,0,0.0,2.0
2000,ARI,NL,stottto01,18,18.0,18,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,swindgr01,64,0.0,61,64,64,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ARI,NL,wardtu01,15,14.0,15,15,0,0,0,0,0,0,0,1,14,15,0.0,0.0
2000,ARI,NL,willima04,96,94.0,96,94,0,0,0,0,94,0,0,0,0,0,1.0,1.0
2000,ARI,NL,womacto01,146,142.0,146,143,0,0,0,0,0,143,0,0,2,2,0.0,1.0
2000,ATL,NL,ashbyan01,16,14.0,16,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ATL,NL,bakopa01,24,17.0,24,24,0,23,1,0,0,0,0,0,0,0,0.0,0.0
2000,ATL,NL,belinst01,10,0.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,SLN,NL,kazaked01,93,,93,93,0,0,0,0,48,0,0,0,0,0,,
2001,ARI,NL,swindgr01,64,0.0,62,64,64,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,BRF,FL,watsoar01,9,,9,9,0,7,0,0,0,0,0,0,0,0,,
1985,HOU,NL,pankoji01,75,36.0,75,53,0,0,0,21,1,1,14,0,20,33,0.0,27.0
1924,SLA,AL,grantge02,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1961,ML1,NL,buhlbo01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1972,NYN,NL,beaucji01,58,,58,58,0,0,35,0,0,0,5,0,0,5,,
1995,KCA,AL,gubicma01,33,0.0,0,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,CLE,AL,vizquom01,151,149.0,151,151,0,0,0,0,0,151,0,0,0,0,0.0,0.0
1904,BRO,NL,doschja01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1980,BOS,AL,valdeju01,8,5.0,8,8,0,0,0,0,0,8,0,0,0,0,0.0,0.0
1939,PHI,NL,hughero01,65,,65,65,0,0,0,65,0,0,0,0,0,0,,
1930,SLN,NL,haidha01,21,,21,21,20,0,0,0,0,0,0,0,0,0,,
1875,SL2,NA,bradlge01,60,,60,60,60,0,0,1,0,2,1,0,0,1,,
2002,MIL,NL,chrisry01,22,14.0,22,21,0,0,0,0,0,0,6,16,0,21,0.0,0.0
1995,LAN,NL,cedenro01,40,9.0,40,36,0,0,0,0,0,0,19,13,5,36,0.0,5.0
1933,DET,AL,haywora01,134,,134,134,0,133,0,0,0,0,0,0,0,0,,
1951,CHN,NL,schulbo01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1990,SEA,AL,swiftbi02,55,0.0,0,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
1935,PHI,NL,gomezch01,67,,67,67,0,0,0,32,0,36,0,0,0,0,,
1911,BSN,NL,griffha01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,
1976,SDN,NL,retteme01,86,25.0,86,43,0,0,0,0,0,0,34,1,11,43,0.0,49.0
1999,BOS,AL,corsiji01,23,0.0,3,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1912,PHA,AL,brownbo01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1988,SEA,AL,wilsogl01,78,74.0,78,75,0,0,0,0,0,0,0,0,75,75,1.0,2.0
